class,desc
229190,"Pozostali specjaliści do spraw higieny, bezpieczeństwa pracy i ochrony środowiska"
229201,"FizjoterapeutaBada i leczy lub nadzoruje leczenie pacjentów z zaburzeniami neuromięśniowymi, mięśniowo-szkieletowymi oraz sercowo-naczyniowymi i oddechowymi,klasyfikując pacjentów do leczenia fizjoterapeutycznego. Stosuje leczenie czynnościowe i fizykalne; podejmuje działania profilaktyczne dla zapo"
229202,"Specjalista fizjoterapiiPlanuje, przeprowadza i kontroluje efektywność procesu rehabilitacji medycznej; ocenia stan osoby poddawanej zabiegom fizjoterapeutycznym oraz wykonuje badania niezbędne do programowania fizjoterapii; wydaje opinie i orzeczenia dotyczące stanu zdrowia osób poddawanym fizjoter"
229301,"Specjalista do spraw dietetykiOrganizuje, prowadzi i nadzoruje proces produkcyjny przygotowywania potraw dietetycznych i monitoruje jego zgodność z recepturą i standardami; bada i ocenia wartość dietetyczną i kaloryczną potraw, prawidłowości zastosowanych receptur oraz zachowania norm racjonalnego ż"
229302,"Specjalista żywienia człowiekaProwadzi badania naukowe, wykonuje lub nadzoruje prace opiniodawcze, ekspertyzy z zakresu technologii żywności, analizy żywności oraz upowszechniania wiedzy o żywności i żywieniu człowieka."
229390,Pozostali dietetycy i specjaliści do spraw żywienia
229401,"AudiofonologZajmuje się różnymi aspektami uszkodzeń słuchu oraz ich konsekwencjami; diagnozuje czynności narządu słuchu i równowagi oraz określa neurologiczne uwarunkowania rozwoju procesu komunikatywnego oraz poznawczego stosując metody wspomagania słuchu, równowagi, mowy; dobiera i konserwuje apar"
229402,"LogopedaProwadzi badania i działania praktyczne w zakresie ogólnej diagnozy stanu rozwoju mowy i ogólnej terapii zaburzeń komunikacji człowieka na różnych etapach rozwoju i w różnych sferach aktywności: edukacyjnej, społecznej i zawodowej; zajmuje się korygowaniem wad wymowy i usprawnianiem języka, "
229403,"NeurologopedaWykonuje specjalistyczne badania neurologopedyczne, analizuje ich wyniki oraz dokonuje diagnozy osób z zaburzeniami mowy wynikającymi z uszkodzenia centralnego układu nerwowego; prowadzi rehabilitację i terapię pacjentów z zaburzeniami głosu, z chorobami psychicznymi, po udarach i innyc"
229404,"SurdologopedaWykonuje specjalistyczne badania, analizuje ich wyniki, dokonuje diagnozy osób z zaburzeniami i uszkodzeniami słuchu; prowadzi rehabilitację i terapię usprawniającą mowę: ćwiczenia artykulacyjne, oddechowe, słuchowe, odczytywanie mowy z ust itp. w poradniach rehabilitacyjnych Polskiego "
229490,Pozostali audiofonolodzy i logopedzi
229501,"OptometrystaWykonuje pomiary parametrów układu wzrokowego; odkrywa odstępstwa od norm fizjologicznych, w celu dobrania, przepisania i wykonania korekcji za pomocą okularów, soczewek kontaktowych i innych pomocy wzrokowych; prowadzi lub nadzoruje rehabilitację układu wzrokowego; w przypadku spostrzeż"
229901,"EpidemiologWykrywa, rozpoznaje i ewidencjonuje choroby o znaczeniu społecznym, planuje i organizuje działania zapobiegające występowaniu i szerzeniu się tych chorób, współdziała z innymi specjalistami i organizacjami w zwalczaniu epidemii i poprawie warunków sanitarno-higienicznych społeczeństwa."
229902,Koordynator badań klinicznychNadzoruje i organizuje przebieg procesu badań klinicznych testujących nowe produkty lecznicze; koordynuje działania badaczy z innych ośrodków biorących udział w badaniu wieloośrodkowym; zarządza danymi z badań; zapewnia realizację poszczególnych etapów realizacji i harmo
229903,"KosmetologWykonuje zabiegi z zakresu kosmetologii pielęgnacyjnej, upiększającej i leczniczej w ścisłej współpracy z lekarzami różnych specjalności w zakresie pielęgnacji skóry; dokonuje diagnozy skóry, dobiera odpowiedni rodzaj zabiegu kosmetycznego i kosmetyków posługując się specjalistycznymi prep"
229904,"Osoba wykwalifikowana w przemyśle farmaceutycznymStwierdza i poświadcza, że w przypadku produktu leczniczego wytworzonego na terytorium RP - każda seria produktu leczniczego została wytworzona i skontrolowana zgodnie z przepisami prawa oraz wymaganiami określonymi w pozwoleniu na dopuszczenie do obr"
229905,"PsychoterapeutaProwadzi terapię osób uzależnionych, z zaburzeniami osobowości, chorobami psychicznymi, fobiami, nerwicami; pomaga rozwiązywać problemy małżeńskie, rodzinne, zawodowe za pomocą różnorodnych metod i technik psychoterapeutycznych, takich jak: psychoanaliza, muzykoterapia, treningi inter"
229906,"Specjalista psychoterapii uzależnieńProwadzi terapię indywidualną, grupową oraz rodzinną na terenie szkół, w placówkach poradni uzależnień oraz specjalistycznych oddziałach dla osób uzależnionych od alkoholu, nikotyny i środków odurzających; prowadzi zajęcia profilaktyczne na terenie szkół i poradni"
229907,"Specjalista terapii uzależnieńSpecjalista terapii uzależnień wykonuje działania diagnostyczno-analityczne, terapeutyczne, profilaktyczne, psychoedukacyjne i psychospołeczne osób uzależnionych w celu realizacji założeń terapeutycznych.

Specjalista terapii uzależnień jest zawodem z obszaru ochrony "
229908,"ToksykologZapobiega zagrożeniom toksykologicznym, rozpoznaje zagrożenia i zatrucia ostre i przewlekłe lekami, truciznami przemysłowymi i środowiskowymi, wykrywa środki toksyczne; prowadzi działania oświatowe i profilaktyczne w stanach zagrożenia toksykologicznego; udziela konsultacji leczniczych w p"
229909,PsychoonkologUdziela pomocy i wsparcia chorym onkologicznie i ich rodzinom w różnych etapach choroby i leczenia; stosuje formy psychoterapii dostosowane do potrzeb chorego; prowadzi edukację personelu medycznego oraz edukację społeczną w zakresie aktywnej prewencji i profilaktyki chorób nowotworowyc
229910,"PsychotraumatologUdziela porad i wsparcia psychologicznego osobom i rodzinom doświadczającym incydentalnej lub długotrwałej traumy po nagłych zdarzeniach takich jak katastrofa, działania wojenne, klęska żywiołowa, śmierć bliskiej osoby, wypadek, gwałt, wykorzystanie seksualne, długotrwała przemoc w "
229911,Specjalista radiofarmacjiZajmuje się wytwarzaniem i badaniem radiofarmaceutyków (substancji znakowanych izotopami promieniotwórczymi używanych w diagnostyce oraz terapii); przygotowuje radiofarmaceutyki do podania pacjentom zgodnie z aktualnie obowiązującymi wymaganiami gwarantującymi bezpieczeństwo
229912,"Specjalista inżynierii medycznejProjektuje urządzenia medyczne, sprawuje nadzór nad nowoczesnym sprzętem medycznym, instalacjami specjalistycznymi i innymi środkami technicznymi stosowanymi w praktyce klinicznej, diagnostyce i terapii; organizuje i wyposaża placówki zdrowia w nowoczesny sprzęt medyc"
229913,"ElektroradiologSprawuje kontrolę i obsługuje aparaturę elektromedyczną w zakresie: radiologii, radioterapii, elektrokardiografii (EKG), elektroencefalografii (EEG), tomografii komputerowej (TK), rezonansu magnetycznego (NMR) oraz audiometrii (pomiar słuchu); ocenia zdjęcia rentgenowskie pod kątem ic"
229914,"Specjalista do spraw techniki dentystycznejZajmuje się technikami plastycznymi stosowanymi w protetyce, implantoprotetyce, ortodoncji, traumatologii szczękowej; pracuje w specjalistycznych laboratoriach inżynierii dentystycznej, w ośrodkach naukowo–badawczych zajmujących się techniką dentystyczną, w"
229990,Pozostali specjaliści ochrony zdrowia gdzie indziej niesklasyfikowani
231001,"Nauczyciel akademicki - nauki humanistyczneKształci w zakresie dziedzin nauk humanistycznych i dyscyplin naukowych humanistycznych na wszystkich rodzajach studiów; prowadzi badania teoretyczne lub doświadczalne z zakresu archeologii, etnologii i antropologii kulturowej, filozofii, historii, językozn"
231002,"Nauczyciel akademicki - nauki inżynieryjno-techniczneKształci w zakresie dziedzin nauk inżynieryjno-technicznych i dyscyplin naukowych inżynieryjno-technicznych na wszystkich rodzajach studiów; prowadzi badania teoretyczne lub doświadczalne z zakresu architektury i urbanistyki, automatyki, elektroni"
231003,"Nauczyciel akademicki - nauki medyczne i nauki o zdrowiuKształci w zakresie dziedzin nauk medycznych i nauk o zdrowiu  oraz dyscyplin naukowych na wszystkich rodzajach studiów medycznych: biologii medycznej, nauk farmaceutycznych, nauk medycznych, nauk o kulturze fizycznej i nauk o zdrowiu; prowadzi"
231004,"Nauczyciel akademicki - nauki rolniczeKształci w zakresie dziedzin nauk rolniczych i dyscyplin naukowych na poziomie wyższym; zajmuje się badaniami naukowymi z zakresu nauk: leśnych, rolnictwa i ogrodnictwa, technologii żywności i żywienia, zootechniki i rybactwa; opracowuje teorie, koncepcje i meto"
231005,"Nauczyciel akademicki - nauki społeczneKształci na poziomie wyższym w zakresie dziedzin nauk społecznych i dyscyplin naukowych: ekonomia i finanse, geografia społeczno-ekonomiczna i gospodarka przestrzenna, nauki o bezpieczeństwie, nauki o komunikacji społecznej i mediach, nauki o polityce i adminis"
231006,"Nauczyciel akademicki - ścisłe i przyrodniczeKształci na poziomie wyższym w zakresie dziedzin nauk  ścisłych i przyrodniczych i dyscyplin naukowych: astronomia, biotechnologia, informatyka, matematyka, nauki biologiczne, nauki chemiczne, nauki fizyczne, nauki o Ziemi i środowisku, na różnych rodzaja"
231007,"Nauczyciel akademicki - nauki teologiczneKształci w zakresie dziedzin nauk teologicznych i dyscyplin naukowych: nauki biblijne  i  nauki teologiczne na wydziałach teologicznych uniwersytetów, akademii teologicznych oraz w seminariach duchownych; przygotowuje podręczniki akademickie do prowadzonych z"
231008,"Nauczyciel akademicki - sztukaKształci na poziomie wyższym w zakresie dziedziny sztuki i dyscyplin artystycznych: sztuki filmowe i teatralne, sztuki muzyczne, sztuki plastyczne i konserwacja dzieł sztuki; prowadzi badania z zakresu sztuk filmowych i teatralnych, muzycznych, plastycznych i konserwacy"
231090,Pozostali nauczyciele akademiccy
232001,"Nauczyciel praktycznej nauki zawoduProwadzi zajęcia praktycznej nauki zawodu, w czasie trwania zajęć dydaktyczno-wychowawczych  w publicznych szkołach ponadpodstawowych prowadzących kształcenie zawodowe: technikach, branżowych szkołach I i II stopnia, szkołach policealnych  (najczęściej w warsztatac"
232002,"Nauczyciel przedmiotów zawodowych artystycznychProwadzi zajęcia dydaktyczno-wychowawcze w podstawowych szkołach muzycznych, szkołach artystycznych I i II stopnia, liceach artystycznych i policealnych szkołach artystycznych, w studium wokalno-aktorskim lub techniki teatralno-filmowej, dbając o wykszt"
232003,"Nauczyciel przedmiotów teoretycznych zawodowychProwadzi zajęcia dydaktyczno-wychowawcze w szkołach branżowych I i II stopnia,  technikach oraz w szkołach policealnych, naucza przedmiotów zawodowych wspólnych dla danego zawodu oraz przedmiotów zawodowych specjalistycznych zgodnie z podstawą programow"
232090,Pozostali nauczyciele kształcenia zawodowego
233001,"Nauczyciel przedmiotu w szkole ponadpodstawowejProwadzi zajęcia dydaktyczno-wychowawcze nauczając określonych przedmiotów w szkole ponadpodstawowej: liceach, technikach, szkołach branżowych, dba, aby uczniowie nabyli wiedzę i umiejętności określone w podstawach programowych kształcenia ogólnego w po"
233090,Pozostali nauczyciele szkół ponadpodstawowych (z wyjątkiem nauczycieli kształcenia zawodowego)
234101,"Nauczyciel edukacji wczesnoszkolnejProwadzi kształcenie zintegrowane w klasach I-III szkół podstawowych, dba, aby uczniowie nabyli wiedzę i umiejętności w zakresie podstaw programowych. Uczy, wychowuje i wspomaga rozwój znajdujących się pod jego opieką uczniów. Jest organizatorem i opiekunem procesu"
234102,"Nauczyciel przedmiotu w szkole podstawowejProwadzi zajęcia dydaktyczno-wychowawcze nauczając danego przedmiotu w szkole podstawowej, dba, aby uczniowie nabyli wiedzę i umiejętności określone w podstawach programowych kształcenia ogólnego dla szkół podstawowych. Realizuje zadania związane z powierzon"
234190,Pozostali nauczyciele szkół podstawowych
234201,"Nauczyciel przedszkolaProwadzi zajęcia dydaktyczno-wychowawcze z dziećmi w wieku od 3 do 6 lat, w zakresie minimum programowego wychowania przedszkolnego."
234202,"Nauczyciel innych form wychowania przedszkolnegoPracuje w innych niż przedszkola i oddziały przedszkolne formach wychowania przedszkolnego: w punktach (w których zajęcia są prowadzone przez cały rok szkolny, z wyjątkiem przerw ustalonych przez organ prowadzący) lub zespołach wychowania przedszkolneg"
234290,Pozostali specjaliści do spraw wychowania małego dziecka
235101,"AndragogProwadzi badania ukierunkowane na kształcenie dorosłych; organizuje i inspiruje aktywność edukacyjną człowieka dorosłego podejmowaną w systemie edukacji ustawicznej formalnej, pozaformalnej i nieformalnej w różnych środowiskach: społecznościach lokalnych, środowisku pracy, grupach nieformaln"
235102,"Ewaluator programów edukacjiDokonuje ewaluacji celów programowych, szansy realizacji ustanowionych celów nauczania, spójności treści nauczania z celami, przydziału uczniów do danego programu, efektywności i sprawności nauczania; projektuje, testuje i wdraża do praktyki dydaktycznej narzędzia kontrol"
235103,"Metodyk edukacji na odległośćMetodyk edukacji na odległość projektuje i organizuje proces kształcenia na odległość w formie kursów elektronicznych.

Metodyk edukacji na odległość jest specjalistą metod nauczania świadczącym usługi edukacyjno-doradcze. Celem pracy metodyka edukacji na odległość jes"
235104,"Metodyk technologii informacyjnych i komunikacyjnychTworzy metodykę przygotowywania i wykorzystywania multimediów i Internetu w edukacji; udziela pomocy metodycznej, konsultacji i doradztwa nauczycielom i wykładowcom w zakresie optymalnego stosowania multimediów w dydaktyce oraz obsługi zestawów mul"
235105,"Nauczyciel doradca metodycznyUdziela porad i pomocy merytorycznej nauczycielom określonego przedmiotu (rodzaju zajęć) w pracy dydaktyczno-wychowawczej, opiekuńczej, w rozwiązywaniu problemów pedagogicznych oraz inicjuje udział nauczycieli w różnych formach doskonalenia zawodowego."
235106,"Nauczyciel konsultantWykonuje prace związane z diagnozowaniem stanu kwalifikacji nauczycieli, rozpoznawaniem potrzeb w zakresie ich doskonalenia, organizowaniem doskonalenia umiejętności kierunkowych, metodycznych i wychowawczych nauczycieli, gromadzeniem i upowszechnianiem informacji pedagogicznych"
235109,"WizytatorWykonuje prace związane z gromadzeniem i analizą informacji o stanie kształcenia i wychowania dzieci i młodzieży oraz o poziomie opieki w placówkach oświatowych, udziela pomocy przedszkolom, szkołom i innym placówkom oświatowym w realizacji zadań dydaktycznych, wychowawczych i opiekuńczych."
235190,Pozostali wizytatorzy i specjaliści metod nauczani
235201,"Nauczyciel niesłyszących i słabosłyszących (surdopedagog)Prowadzi zajęcia dydaktyczno-wychowawcze i opiekuńcze z dziećmi i młodzieżą głuchą w: przedszkolach, szkołach podstawowych, gimnazjach, szkołach ponadgimnazjalnych i ośrodkach szkolno-wychowawczych dla głuchych, przy wykorzystaniu aparatury sł"
235202,"Nauczyciel niedostosowanych społecznie (pedagog resocjalizacji, socjoterapeuta)Udziela pomocy dzieciom i młodzieży z zaburzeniami w funkcjonowaniu społecznym, zaniedbanych wychowawczo, z rodzin patologicznych; prowadzi grupową terapię udzielając wsparcia w przełamywaniu problemów rozwojowych i egzys"
235203,"Nauczyciel niewidomych i słabowidzących (tyflopedagog)Prowadzi zajęcia dydaktyczno-wychowawcze i opiekuńcze z dziećmi i młodzieżą niewidomą i niedowidzącą w: przedszkolach, szkołach podstawowych, gimnazjach, szkołach ponadgimnazjalnych, ośrodkach szkolno-wychowawczych, przygotowując tych uczniów i w"
235204,"Nauczyciel przewlekle chorych i niepełnosprawnych ruchowoProwadzi zajęcia terapeutyczno-dydaktyczno-wychowawcze w placówkach leczniczych (szpitalach, klinikach, sanatoriach, prewentoriach i oddziałach terapeutycznych) oraz szkołach i ośrodkach szkolno-wychowawczych dla dzieci chorych z uszkodzonym n"
235205,"Nauczyciel osób z niepełnosprawnością intelektualną (oligofrenopedagog)Prowadzi zajęcia dydaktyczno-wychowawcze i opiekuńcze z dziećmi i młodzieżą upośledzoną umysłowo w różnym stopniu w: przedszkolach specjalnych, szkołach podstawowych specjalnych, specjalnych szkołach przysposabiających do pracy, "
235290,Pozostali nauczyciele pracujący z osobami o specjalnych potrzebach edukacyjnych
235301,"Lektor języka obcegoProwadzi zajęcia dydaktyczne na kursach intensywnych, przyspieszonych, miesięcznych, semestralnych, weekendowych w szkołach języków obcych, w szkołach i przedszkolach, zakładach pracy stosując nowoczesne metody nauczania języków obcych; przeprowadza testy kontrolne, egzaminy seme"
235401,"Nauczyciel muzyki w placówkach pozaszkolnychPlanuje, organizuje i realizuje zajęcia dydaktyczno-wychowawcze z muzyki zgodnie z programem zajęć obowiązującym w danej placówce pozaszkolnej, 
w czasie wolnym od nauki; tworzy i rozwija programy zajęć z muzyki; organizuje 
i nadzoruje konkursy, festiwa"
235501,"Instruktor amatorskiego ruchu artystycznegoSamodzielnie organizuje grupy zainteresowanych sztuką oraz prowadzi z nimi zajęcia, polegające na przekazywaniu wiedzy o określonej dziedzinie sztuki oraz uczeniu ich technik niezbędnych do jej amatorskiego uprawiania."
235502,"Instruktor tańcaInstruktor tańca uczy różnych rodzajów tańca, np: klasycznego, towarzyskiego, ludowego, współczesnego, jazz, hip hop, street dance, baletu, opracowuje układy taneczne, dobiera odpowiedni rodzaj muzyki, współpracuje z choreografem.

Głównym zadaniem Instruktora tańca jest projektowa"
235503,"Nauczyciel sztuki w placówkach pozaszkolnychPlanuje, organizuje i realizuje zajęcia dydaktyczno-wychowawcze w dziedzinie sztuki zgodnie z programem zajęć obowiązującym w danej placówce pozaszkolnej, w czasie wolnym od nauki; tworzy i rozwija programy zajęć 
w dziedzinie sztuki; organizuje i nadzoru"
235590,Pozostali nauczyciele sztuki w placówkach pozaszkolnych
235601,"Nauczyciel technologii informatycznych w placówkach pozaszkolnychPlanuje, organizuje i realizuje zajęcia dydaktyczno-wychowawcze w zakresie technologii informatycznych zgodnie z programem zajęć obowiązującym w danej placówce pozaszkolnej; tworzy i rozwija programy zajęć z technologii informatycznych"
235690,Pozostali instruktorzy technologii informatycznych
235901,"Dydaktyk multimedialnyDydaktyk multimedialny przetwarza tradycyjne materiały dydaktyczne w formę multimedialną, dobierając środki i techniki przekazu treści oraz formy interakcji uczących się do zakładanych celów dydaktycznych kursu zdalnego.

Zadaniem dydaktyka multimedialnego jest wspieranie aut"
235902,"Egzaminator on-lineEgzaminator on-line ocenia kompetencje osób egzaminowanych, stosując narzędzia pracy i komunikacji zdalnej.

Celem pracy egzaminatora on-line jest ocena kompetencji uczestników egzaminu, realizowana za pomocą narzędzi pracy i komunikacji zdalnej. Zadaniem egzaminatora jest także"
235903,"Egzaminator osób ubiegających się o uprawnienia do kierowania pojazdemPrzeprowadza egzamin państwowy, sprawdzający kwalifikacje osoby ubiegającej się o uprawnienie do kierowania pojazdem."
235904,"Nauczyciel bibliotekarzGromadzi, opracowuje i udostępnia zasoby biblioteki szkolnej, inspiruje i koordynuje działania w zakresie upowszechniania czytelnictwa i przygotowania do korzystania z informacji w szkole i innych placówkach oświatowych"
235905,"Instruktor praktycznej nauki zawoduInstruktor praktycznej nauki zawodu organizuje, prowadzi lub nadzoruje zajęcia dydaktyczno-wychowawcze z młodzieżą w szkołach zawodowych/ przyzakładowych oraz zajęcia w zakładach kształcących robotników wykwalifikowanych i techników; naucza przedmiotów zawodowych p"
235906,"Nauczyciel logopedaOrganizuje pomoc logopedyczną na terenie szkoły (placówki), zajmuje się profilaktyką, diagnozowaniem i terapią dzieci i młodzieży z zaburzeniami mowy; prowadzi badania diagnostyczno-prognostyczne oraz zajęcia logopedyczne, mające na celu likwidację lub ograniczenie zakłóceń komuni"
235907,"Nauczyciel nauczania na odległośćPrzekazuje wiedzę i kształtuje umiejętności, wspiera i towarzyszy uczniowi w trakcie samodzielnego przyswajania wiedzy za pośrednictwem technologii telekomunikacyjnych, mediów elektronicznych oraz drogą korespondencyjną; przygotowuje scenariusze zajęć, materiały mult"
235908,"Nauczyciel psychologOrganizuje w szkole (placówce) pomoc psychologiczną, a w szczególności diagnozuje, opiniuje, orzeka, prowadzi psychoterapię oraz udziela pomocy psychologicznej poprzez pomoc wychowawcom, współdziałanie z nauczycielami, rodzicami (opiekunami prawnymi), organami szkoły oraz instytu"
235909,Nauczyciel specjalista terapii pedagogicznejNauczyciel specjalista terapii pedagogicznej (reedukator) udziela pomocy psychologiczno-pedagogicznej dzieciom napotykającym trudności w realizacji wymagań edukacyjnych szkoły; rozpoznaje indywidualne możliwości rozwojowe ucznia (diagnoza i prognoza pedago
235910,"Nauczyciel w placówkach pozaszkolnychPlanuje, organizuje i prowadzi zajęcia dydaktyczno-wychowawcze stałe, okresowe i okazjonalne, rozwijające zainteresowania i uzdolnienia poznawcze i artystyczne dzieci i młodzieży lub zajęcia sportowe, rekreacyjne i turystyczne w domach kultury, pałacach młodzieży"
235911,Pedagog animacji kulturalnejKreuje i organizuje społeczność lokalną do uczestnictwa w kulturze; inicjuje i organizuje grupy osób zainteresowanych działalnością artystyczną i kulturalną; prowadzi zajęcia i warsztaty artystyczne; przekazuje wiedzę o określonej dziedzinie sztuki oraz uczy technik niezb
235912,"Pedagog szkolnyOrganizuje w przedszkolach, szkołach, placówkach oświatowo-wychowawczych, bursach oraz domach wczasów dziecięcych pomoc psychologiczną i pedagogiczną dla dzieci i młodzieży, której celem jest wspomaganie rozwoju psychicznego i efektywności uczenia się; współdziała z nauczycielami, rod"
235913,"Specjalista do spraw zarządzania w oświaciePlanuje, realizuje i kontroluje działalność placówek edukacyjnych; organizuje proces pedagogiczny zgodnie z zasadami prawa oświatowego; analizuje wyniki sprawdzianów i egzaminów; organizuje przebieg rekrutacji do szkół wszystkich typów; współpracuje ze środ"
235914,"Wychowawca w placówkach oświatowych, wsparcia dziennego, wychowawczych i opiekuńczych oraz instytucjach pieczy zastępczejOrganizuje i prowadzi zajęcia wychowawcze oraz sprawuje opiekę nad grupą dzieci lub młodzieży w placówkach oświatowych, wsparcia dziennego, wychowawczych i opiekuńczych oraz insty"
235915,"Wykładowca na kursach (edukator, trener)Organizuje i prowadzi różne formy szkolenia i doskonalenia na kursach różnych grup zawodowych, uczestniczy w koordynowaniu działań w zakresie przygotowania, opiniowania i udostępniania słuchaczom materiałów metodycznych i pomocy dydaktycznych."
235916,"Animator czasu wolnego młodzieży (pracownik młodzieżowy)Wspiera, inicjuje i organizuje zajęcia w czasie wolnym dla młodzieży zagrożonej uzależnieniami, przestępczością, agresją, prostytucją, pozbawionej opieki przez rodziców; prowadzi warsztaty i zajęcia w świetlicach środowiskowych, w klubach, w pl"
235917,KorepetytorUdziela pomocy uczniom w nauce różnych przedmiotów i języków obcych w celu nadrobienia zaległości szkolnych; poszerza wiedzę ucznia lub osoby dorosłej z określonego przedmiotu nauczania lub dziedziny wiedzy; przygotowuje ucznia do sprawdzianów szkolnych i egzaminów na różnych poziomach ed
235918,"Nauczyciel domowyŚwiadczy profesjonalną opiekę nad dzieckiem od drugiego roku życia, połączoną z wszechstronną edukacją w domowej atmosferze; uzupełnia wiedzę dziecka i przyczynia się do jego rozwoju intelektualnego; pomaga w odrabianiu lekcji, uczy języków obcych, gry na instrumentach muzycznych; o"
235919,"Pedagog specjalnyProwadzi badania nad potrzebami edukacyjnymi osób niepełnosprawnych; udziela im wsparcia i pomocy; prowadzi zajęcia dydaktyczno-wychowawcze i opiekuńcze z dziećmi i młodzieżą w przedszkolach, szkołach różnych poziomów nauczania oraz w klasach integracyjnych; realizuje procesy rewali"
235920,"Trener osobisty (coach, mentor, tutor)Pomaga klientowi dokonywać klientowi zmiany w rozwoju osobistym i zawodowym oraz w realizacji wyznaczonych celów; wspiera proces zmiany we wszystkich obszarach życia: odkrywa niewykorzystany potencjał człowieka w sesjach indywidualnych i grupowych; wzbudza motyw"
235921,"PedagogOpisuje i bada zjawiska wychowawcze w kontekście procesów społecznych i przy uwzględnieniu jednostkowych procesów psychicznych; określa wpływ na człowieka różnorodnych oddziaływań, warunkujących jego rozwój w poszczególnych fazach całego życia: rodziny, przedszkola, szkoły, kręgu rówieśników,"
235922,"Pedagog mediówPrzekazuje wiedzę, umiejętności i zasady organizacji pracy w zakresie samodzielnego tworzenia medialnych przekazów edukacyjnych; bada efekty i skutki przekazów medialnych; promuje wykorzystywanie przekazu medialnego za pośrednictwem telewizji, prasy, radia, komputera, Internetu i jego "
235990,Pozostali specjaliści nauczania i wychowania gdzie indziej niesklasyfikowani
241101,"Biegły rewidentZajmuje się kontrolą i oceną poprawności formalnej i merytorycznej systemu ewidencji i dokumentacji, dotyczącej finansowych aspektów funkcjonowania przedsiębiorstwa, instytucji państwowej, samorządowej i społecznej."
241102,"Specjalista do spraw controllinguSpecjalista do spraw controllingu uczestniczy w przygotowywaniu budżetów, planów i prognoz finansowych, kontroluje ich realizację, sporządza raporty i analizy finansowe oraz ekonomiczne, inicjuje działania naprawcze w procesach biznesowych w przedsiębiorstwie.

Spe"
241103,"Specjalista do spraw rachunkowościProwadzi rachunkowość, wykorzystuje uzyskane informacje o stanie majątkowym, sytuacji finansowej i wynikach finansowych podmiotów gospodarczych i instytucji do sprawozdań, analizy i kalkulacji kosztów i efektów, stanowiących podstawę decyzji o kierunkach rozwoju lub"
241104,Specjalista do spraw rachunkowości inwestycyjnejOdpowiada za rachunkową obsługę funduszy inwestycyjnych; zajmuje się przygotowywaniem wyceny portfeli inwestycyjnych oraz księgowaniem operacji dotyczących inwestycji; kontroluje wewnętrzny obszar transakcji finansowych.
241105,Specjalista do spraw rachunkowości podatkowejOdpowiada za tworzenie i prawidłowe stosowanie norm dotyczących rozliczeń podatków; zajmuje się uzgadnianiem i rozliczaniem kont księgowych; tworzy procedury ewidencji i rozliczeń finansowych z tytułu rachunkowości podatkowej.
241106,"Specjalista do spraw rachunkowości zarządczejSpecjalista do spraw rachunkowości zarządczej gromadzi, przetwarza, analizuje i prezentuje informacje finansowe i niefinansowe dotyczące przedsiębiorstwa.

Specjalista do spraw rachunkowości zarządczej jest zawodem o charakterze kontrolno-doradczym wobe"
241107,Kontroler finansowyZajmuje się kontrolowaniem polityki rachunkowej i finansowej organizacji; kształtuje i koordynuje proces planowania oraz kontroli w celu stałej poprawy efektywności kosztowej i przychodowej firmy; weryfikuje informacje zawarte w dokumentacji finansowej i ich zgodność z obowiązując
241190,Pozostali specjaliści do spraw księgowości i rachunkowości
241201,"Doradca emerytalnyDoradca emerytalny sporządza plan emerytalny na podstawie analizy potrzeb i sytuacji klienta i przedstawia mu rekomendacje.

Doradca emerytalny jest zawodem o charakterze analitycznym. Celem pracy doradcy jest analiza potrzeb klienta, sporządzenie dla niego rekomendacji w zakresi"
241202,"Doradca finansowyDoradca finansowy opracowuje indywidualne plany finansowe dla klientów na podstawie przeprowadzonej analizy ich sytuacji, potrzeb finansowych oraz dostępnych na rynku finansowym produktów.

Doradca finansowy jest zawodem analitycznym, wymagającym umiejętności interpersonalnych. Ce"
241203,"Doradca inwestycyjnyW ramach odpłatnych usług domu maklerskiego świadczy pomoc, udzielając odpłatnie informacji dotyczących obrotu papierami wartościowymi oraz zarządza na zlecenie cudzym pakietem papierów wartościowych."
241204,"Doradca podatkowyUdziela podatnikom i płatnikom porad, opinii i wyjaśnień na ich zlecenie z zakresu ich zobowiązań podatkowych i spraw karnych skarbowych dotyczących tych zobowiązań; prowadzi w imieniu i na rzecz podatników księgi podatkowe i inne ewidencje do celów podatkowych lub udziela im pomocy"
241205,Doradca do spraw leasinguOdpowiada za pozyskiwanie klientów i dostawców usług leasingowych; dokonuje identyfikacji potrzeb klienta i pomaga w wyborze najkorzystniejszej usługi leasingowej; prowadzi kompleksową obsługę klienta w procesie sprzedaży leasingowej oraz w okresie posprzedażowym; podejmuje 
241206,"Specjalista do spraw tworzenia biznes planówZajmuje się analizą rynku posługując się danymi ilościowymi i jakościowymi oraz interpretacją zebranych danych w celu opracowania planu biznesowego danej inwestycji; odpowiada za przygotowanie biznes planu oraz analizę sprawozdań finansowych; definiuje, op"
241207,"Specjalista do spraw zarządzania ryzykiemSpecjalista do spraw zarządzania ryzykiem zajmuje się analizą i oceną ryzyka, monitoringiem procesu zarządzania ryzykiem na poziomie biznesowym, jak i całej organizacji (ze szczególnym uwzględnieniem ryzyka operacyjnego); zarządzaniem ryzykiem w okresie wzros"
241290,Pozostali doradcy finansowi i inwestycyjni
