class,desc
315318,"Mechanik lotniczy obsługi technicznej Wykonuje czynności obsługi konstrukcji, urządzeń napędowych oraz systemów mechanicznych i elektrycznych statku powietrznego (samolotu, śmigłowca, szybowca itp.) podczas przeglądów okresowych oraz bezpośrednio przed lotem; przygotowuje samolot do lotu (wykonuje tankowanie, przegląd silnika, płatowca 
i oprzyrządowania)"
315319,"Pilot pionowzlotu Wykonuje czynności pilota dowódcy pionowzlotu określonego typu, używanego w operacjach lotniczych, zgodnie z zezwoleniem wydanym na taką działalność przez nadzór państwowy oraz zgodnie z posiadanymi kwalifikacjami i uprawnieniami."
315390,Pozostali piloci statków powietrznych i personel pokrewny Opis w opracowaniu Opis w opracowaniu
315401,"Dyspozytor lotniczy Pełni nadzór operacyjny nad użytkowaniem statków powietrznych zgodnie z przepisami prawa lotniczego i procedurami organizacji lotniczej lub przewoźnika; wykonuje zadania w zakresie organizacji lotów, pracy załóg statków powietrznych itp. - określanie optymalnych tras lotu dla odcinków przelotu i sporządzanie ręcznych lub komputerowych operacyjnych planów lotu na potrzeby służb ruchu lotniczego;"
315402,"Informator służby informacji powietrznej Zgodnie z posiadanymi uprawnieniami pełni służbę na stanowisku operacyjnym lotniskowej, obszarowej lub radarowej obszarowej służby informacji powietrznej; współdziała z innymi służbami ruchu lotniczego, służbą meteorologiczną i załogami statków powietrznych w zakresie pozyskiwania i przekazywania informacji lotniczych, przy zastosowaniu ustalonych procedur i instrukcji operacyjnych. - dokonywanie oceny kompletności stanowiska operacyjnego oraz jego wyposażenia do pełnienia służby informacji powietrznej, w tym radiostacji lotniczej oraz sprawności łączności z innymi organami ruchu lotniczego i służbą meteorologiczną - przed przystąpieniem do wykonywania czynności informatora oraz w trakcie ich wykonywania;"
315403,"Kontroler ruchu lotniczego Kontroluje ruch lotniczy w określonych przestrzeniach odpowiedzialności; przyjmuje i przekazuje wszelkie informacje potrzebne do bezpiecznego przeprowadzenia operacji lotniczych. ustalanie bieżących oraz przyszłych pozycji statków powietrznych, w celu zachowania bezpieczeństwa w ruchu lotniczym, przy wykorzystaniu dostępnych urządzeń technicznych oraz źródeł informacji;"
315405,"Informator lotniskowej służby informacji powietrznej Zapewnia kontrolę ruchu lotniczego na lotniskach niekontrolowanych (tzw. AFIS), na których nie funkcjonują służby kontroli ruchu lotniczego; wykonuje czynności informatora AFIS z zastosowaniem ustalonych procedur i instrukcji operacyjnych; współdziała z właściwymi służbami utrzymania i eksploatacji lotniska."
315406,"Technik lotniskowych służb operacyjnych Zajmuje się pozyskiwaniem oraz przekazywaniem informacji dotyczących działań operacyjnych w porcie lotniczym, w tym dotyczących ochrony portu przed aktami bezprawnej ingerencji; prowadzi działania operacyjne zgodnie z obowiązującymi procedurami w celu zapewnienia bezpieczeństwa operacji lotniczych i lotniskowych w porcie lotniczym; prowadzi monitoring stanu infrastruktury portu lotniczego; współpracuje z jednostkami uprawnionymi do prowadzenia działań w sytuacji zagrożenia bezpieczeństwa portu lotniczego; współpracuje ze służbami żeglugi powietrznej."
315490,Pozostali kontrolerzy ruchu lotniczego i personel pokrewny Opis w opracowaniu Opis w opracowaniu
315501,"Technik urządzeń ruchu lotniczego Utrzymuje urządzenia elektroniczne zabezpieczające ruch lotniczy w stanie zapewniającym właściwe ich wykorzystanie, ciągłość i niezawodność ich pracy; prowadzi pomiary pracy urządzeń radiokomunikacyjnych, radiolokacyjnych, teletransmisyjnych oraz radionawigacyjnych (urządzenia radarowe, nadajniki odbierające łączność radiową powietrze-ziemia, sieć dalekopisową, urządzenia nawigacyjne); usuwa awarie urządzeń ruchu lotniczego. stałe kontrolowanie pracy urządzeń ruchu lotniczego; obserwowanie wskaźników sygnalizacyjnych i wskazań urządzeń radiokomunikacyjnych, radiolokacyjnych i radionawigacyjnych;"
321101,"Operator systemów sterylizacji artykułów sanitarnych, sprzętu i aparatów medycznych Wyjaławia (sterylizuje) artykuły sanitarne, sprzęt i aparaty medyczne w celu zniszczenia lub usunięcia wszystkich drobnoustrojów wraz z zarodnikami, z zastosowaniem czynników fizycznych i chemicznych. przygotowywanie materiałów, bielizny, rękawiczek, opatrunków i narzędzi chirurgicznych do sterylizacji (dekontaminacja wstępna, mycie, dezynfekcja, suszenie, segregowanie, pakowanie); obsługa urządzeń do maszynowego mycia dezynfekcyjnego (np. płuczki, myjki ultradźwiękowe, myjki mechaniczne, myjki ciśnieniowe itp.);"
321102,"Perfuzjonista Przygotowuje aparaturę i przeprowadza krążenie pozaustrojowe oraz wspomaganie krążenia w ramach ścisłej współpracy z zespołem prowadzącym zabieg kardiochirurgiczny, hemofiltrację, mikrofiltrację oraz kontrolę pacjenta w okresie pooperacyjnym."
321103,Technik elektroradiolog Wykonuje zabiegi zlecone przez lekarza w zakresie radiodiagnostyki oraz diagnostyki elektromedycznej i o charakterze terapeutycznym (radioterapia). przygotowywanie pacjenta do zabiegu (np. ułożenie);
321104,"Technik sterylizacji medycznej Wykonuje dezynfekcję i sterylizację medyczną z uwzględnieniem obowiązujących procesów i procedur; przeprowadza kontrole procesów dezynfekcji i sterylizacji; prowadzi dokumentację mycia, dezynfekcji i sterylizacji medycznej."
321190,Pozostali operatorzy aparatury medycznej Opis w opracowaniu Opis w opracowaniu
321201,"Technik analityki medycznej Wykonuje badania analityczne materiałów pochodzących od człowieka, np. wydzielin czy krwi, oraz inne analizy specjalistyczne na potrzeby diagnostyczne, z wykorzystaniem sprzętu i aparatury laboratoryjnej oraz odczynników chemicznych. pobieranie materiału badawczego od pacjentów (krwi, moczu, płynów z jam ciała, płynu mózgowo-rdzeniowego, materiałów biopsyjnych, różnych wymazów itp.), w celu poddania go analizie laboratoryjnej; przechowywanie, oznakowywanie i zabezpieczanie materiału laboratoryjnego zgodnie z odpowiednimi instrukcjami (temperatura, światło, zasady aseptyki wyrażone stosowaniem odzieży ochronnej itp.);"
321301,"Technik farmaceutyczny Wykonuje prace techniczne, analityczne i administracyjne związane z produkcją (wytwarzaniem) leków, analizą i kontrolą leków oraz obrotem środkami farmaceutycznymi, artykułami sanitarnymi i sprzętem medycznym (w aptekach, pracowniach farmaceutycznych, przemyśle farmaceutycznym, chemicznym, zielarskim itp.). nadzorowanie i prowadzenie procesów technologicznych produkcji leków w przemyśle farmaceutycznym;"
321401,"Protetyk słuchu Diagnozuje ubytek słuchu pacjenta; dobiera odpowiedni aparat słuchowy do określonego ubytku słuchu; dopasowuje wkładki uszne różnych typów: zauszne, wewnętrzne i wewnąrzkanałowe; sprawuje opiekę akustyczną nad pacjentami z aparatami słuchowymi. prowadzenie badań audiometrycznych słuchu;"
321402,"Technik dentystyczny Wykonuje - zgodnie z zaleceniami lekarza stomatologa - laboratoryjne prace z dziedziny stomatologii, takie jak: protezy zębowe, aparaty ortopedyczno-szczękowe, wkłady służące do uzupełniania braków uzębienia, z wykorzystaniem urządzeń i narzędzi do obróbki metali, tworzyw sztucznych i ceramiki. projektowanie modeli gipsowych protez dolnych i górnych, wymiana uszkodzonych zębów w protezie;"
321403,"Technik ortopeda Projektuje i produkuje przedmioty ortopedyczne oraz realizuje indywidualne, nietypowe zamówienia. projektowanie przedmiotów ortopedycznych i sprzętu rehabilitacyjnego, z uwzględnieniem anatomii topograficznej i plastycznej oraz proporcji ciała w różnych okresach rozwoju człowieka oraz zasad biomechaniki ortopedycznej;"
321490,Pozostali technicy medyczni i dentystyczni Opis w opracowaniu Opis w opracowaniu
322001,"Dietetyk Opracowuje oraz przygotowuje różnego typu diety dla ludzi zdrowych i chorych; prowadzi działalność oświatową w zakresie prawidłowego żywienia. ـ opracowywanie receptur na poszczególne rodzaje diet - zgodnie z obowiązującymi zasadami żywienia oraz na zlecenie lekarskie - dla dzieci i dorosłych; ـ prowadzenie i nadzorowanie wszystkich elementów produkcji, tj. organizacja stanowisk pracy, instruktaż pracowników, nadzór nad prawidłowością przebiegu technologicznego poszczególnych etapów przygotowania potraw;"
322002,"Technik żywienia i gospodarstwa domowego Organizuje, nadzoruje i kieruje pracą podległego personelu w zakresie obsługi maszyn i urządzeń gastronomicznych, obsługi konsumentów oraz organizacji i technologii produkcji w otwartych i zamkniętych zakładach żywienia zbiorowego. obsługiwanie maszyn i urządzeń gastronomicznych zainstalowanych w części handlowej i produkcyjnej zakładu oraz nadzorowanie prawidłowości eksploatacji tych urządzeń (maszyny do obróbki zimnej surowca, urządzenia grzejne: elektryczne i gazowe, automaty i półautomaty, urządzenia chłodnicze, kasy rejestracyjne, kelnerskie itp.);"
322090,Pozostali dietetycy i żywieniowcy Opis w opracowaniu Opis w opracowaniu
323001,Akupunkturzysta
323002,Bioenergoterapeuta
323003,Biomasażysta
323004,"Chiropraktyk Udziela świadczeń prozdrowotnych w zakresie analizy, neuroaktywacji, mobilizacji, manipulacji i usprawniania aparatu ruchu oraz jego profilaktyki stosując dłonie (terapię manualną), które analizują i usprawniają biomechanikę aparatu ruchu polegającą na korygowaniu ułożenia kręgów i stawów międzykręgowych przy zastosowaniu specjalistycznego oprzyrządowania oraz zdjęć rentgenowskich. nawiązywanie kontaktu z chorym w celu określenia dysfunkcji aparatu ruchu: stopnia nierównowagi w systemie kostno-stawowym (m.in. bólów kręgosłupa, głowy, barków, drętwienia rąk, skrzywienia kręgosłupa dzieci i młodzieży, skrócenia kończyn dolnych spowodowanych asymetrią miednicy, zespołów bólowych w przebiegu stwardnienia rozsianego, choroby Parkinsona i mózgowego porażenia mięśni oraz po urazach komunikacyjnych i sportowych);pozyskiwanie informacji od chorego i współpraca z lekarzami (ortopedami, neurologami oraz specjalistami fizjoterapii, rehabilitacji ruchowej itp.;określenie dysharmonii w biomechanice aparatu ruchu chorego;przeprowadzanie testów klinicznych do badania kości, stawów i mięśni;interpretacja w/w testów klinicznych;analiza zdjęć rentgenowskich;przygotowanie pacjenta do zabiegu na specjalnym stole manipulacyjnym;ułożenie pacjenta w odpowiednich pozycjach w celu wykonania precyzyjnego o bezbolesnego pchnięcia odblokowującego zablokowany segment kręgosłupa lub stawu;usprawnianie aparatu ruchu z wykorzystaniem różnych procedur chiropraktycznych: manipulacji stawów kręgosłupa, korygowaniu ułożenia kręgów i stawów międzykręgowych oraz innych technik ukierunkowanych na tkanki miękkie, masaż, kinezyterapię i fizykoterapię w celu zmniejszenia ucisku na nerwy i rdzeń kręgowy;prowadzenie dokumentacji zabiegów chiropraktycznych i wydawanie orzeczeń dotyczących niesprawności aparatu ruchowego;przeprowadzanie konsultacji chiropraktycznych dla lekarzy medycyny oraz innych specjalistów medycyny niekonwencjonalnych;przygotowanie orzeczeń dla celów orzekania inwalidztwa, zatrudnienia i sądownictwa;prowadzenie działalności profilaktycznej;doskonalenie swojej wiedzy i umiejętności. kierowanie placówką chiropraktyczną;kształcenie osób wykonujących inne zawody medyczne i paramedyczne, jeśli istnieje taka potrzeba;udział w różnych formach kształcenia ustawicznego;prowadzenie prac badawczych w dziedzinie nauk chiropraktycznych oraz publikowanie ich wyników."
323005,Homeopata
323006,Instruktor hipoterapii
323007,"Kynoterapeuta (dogoterapeuta) Prowadzi zajęcia dla dzieci i dorosłych zdrowych i chorych oraz niepełnosprawnych w przedszkolach, szkołach specjalnych, szpitalach i ośrodkach opieki z udziałem odpowiednio przygotowanego psa w celu poprawy w fizycznym, społecznym, emocjonalnym i poznawczym ich funkcjonowaniu, podnoszenia jakości życia, przeciwdziałania powstaniu przewlekłego stanu chorobowego lub trwałego kalectwa. planowanie, zgodnie z zaleceniami specjalisty (lekarza, rehabilitanta, pedagoga, psychologa itp.) indywidualnych i grupowych zajęć z udziałem psa;specjalistyczne szkolenie psa do realizacji zaplanowanych zajęć;prowadzenie spotkań jednorazowych lun zajęć cyklicznych zajęć z psem, które mają na celu stworzenie pozytywnego kontaktu pomiędzy uczestnikami a psem - w trakcie spontanicznej, radosnej zabawy (ukierunkowanej przez prowadzącego) uczestnicy przyzwyczajają się do kontaktu z psem, głaszczą go, wydają polecenia itp.;prowadzenie zajęć edukacyjnych przy zastosowaniu określonych metod i technik kynoterapeutycznych (pies jako „pomoc naukowa”) usprawniających sferę intelektualną i poznawczą, oraz motywującą do nauki;prowadzenie zajęć rehabilitacyjnych przy zastosowaniu określonych metod i technik kynoterapeutycznych (zabawy z psem) osób niepełnosprawnych o różnym stopniu i typie niepełnosprawności (m. in. autyzm, porażenie mózgowe) oraz osób chorych, samotnych i starszych;prowadzenie obserwacji reakcji organizmu osoby niepełnosprawnej na kynoterapię i przekazywanie jej wyników osobie kierującej terapią;współdziałanie z zespołem prowadzącym rehabilitację (np. konsultowanie z lekarzem przebiegu i wyników terapii);zachowanie tajemnicy w zakresie rozpoznawania i metod leczenia;prowadzenie dokumentacji terapii;selekcja i szkolenie psów do terapii (pies społeczny, przewidywalny, reprezentujący rozumne posłuszeństwo) do udziału w kynoterapii. opieka nad psem terapeutycznym."
323008,"Muzykoterapeuta Stosuje muzykę oraz jej terapeutyczne walory w promocji zdrowia, profilaktyce, terapii medycznej, psychologicznej, pedagogicznej, rehabilitacji, rekreacji i edukacji w sposób planowy i systematyczny na terenie placówek służby zdrowia, pomocy społecznej i resocjalizacji, szkolnictwa ogólnego, specjalnego, muzycznego, placówek rekreacyjnych, sportowych, zakładów karnych; wspiera rozwój pacjenta/klienta; koryguje, kompensuje jego zaburzenia, rozwija kreatywność, poprawia jakość szerokorozumianego zdrowia i podwyższania jakości życia. dokonywanie diagnozy pacjenta/klienta z zaburzeniami emocjonalnymi, nerwicami dla potrzeb muzykoterapii wykorzystując dokumentację diagnoz dokonanych przez innych specjalistów: lekarza, logopedy, pedagoga, psychologa, psychoterapeuty i opinii rodziców i nauczycieli;uzgadnianie własnego postępowania z innymi specjalistami oraz współpraca z nimi;opracowywanie i weryfikowanie narządzi badawczych do diagnozy muzykoterapeutycznej, muzykoterapii i innych zadań zawodowych;promowanie zdrowia i profilaktyki poprzez publikacje, pogadanki, zajęcia pokazowe;prowadzenie poradnictwa muzykoterapeutycznego i edukację pacjentów/klientów oraz ich rodzin lub ustawowych opiekunów;programowanie okresu stosowania muzykoterapii, ich etapów, przebiegu oraz przewidywanych metod i technik terapeutycznych;realizowanie indywidualnej lub grupowej muzykoterapii uwzględniającej stan zdrowia, wiek, poziom rozwoju psychofizycznego, miejsca i czasu pobytu pacjenta/klienta stosując się do zaleceń innych specjalistów i możliwości technicznych;wykorzystywanie (odtwarzanie) różnych rodzajów muzyki (cichej i spokojnej, relaksacyjnej, dynamicznej w połączeniu z ruchem, muzyki rozrywkowej, popularnej, poważnej itp.;wykorzystywanie melodii rozpoznawalnych w wolnym tempie i o małej dynamice działającej uspakajająco;stosowanie utworów aktywizujących po relaksie od pracy fizycznej, ćwiczeń ruchowych, tańca w celu odreagowania przykrych emocji;stosowanie profilaktyki muzycznej relaksującej przez wykorzystywanie utworów instrumentalnych do ćwiczeń oddechowych i rozluźniających;prowadzenie dokumentacji na potrzeby placówki oraz udostępnianie jej innym specjalistom pracującym z pacjentem/klientem;wydawanie opinii o pacjencie/klienci poddawanemu muzykoterapii oraz przebiegu procesu terapii. wykonywanie pracy w charakterze nauczyciela zawodu muzykoterapeuty;prowadzenie badań naukowych lub prac rozwojowych w dziedzinie muzykoterapii;kierowanie pracą zawodową osób wykonujących zawód muzykoterapeuty."
323009,"Naturopata Stosuje niekonwencjonalne naturalne metody terapii i leczenia takie jak: ziołolecznictwo, arteterapię, diety, akupunkturę, akupresurę, hydroterapię, irydologię, i inne w połączeniu z praktykami klasycznej medycyny; udziela porad dotyczących higieny życia, zdrowego odżywiania, aktywności fizycznej; poprawia jakość życia pacjentów i promuje zdrowy styl życia. nawiązywanie kontaktu z pacjentem w celu określenia rodzaju dolegliwości i celu wizyty;określanie bilansu energii życiowej na podstawie badań np. tęczówki oka (irydologia);układanie indywidualnego programu terapii;udzielanie porad dotyczących zachowania odpowiedniej higieny życia, stosowania odpowiedniej diety i ćwiczeń fizycznych;stosowanie określonej, wybranej metody terapii np. akupunktury, akupresury, aromatoterapii, arteterapii, koloroterapii i innych;prowadzenie dokumentacji zabiegów;prowadzenie warsztatów, treningów i zajęć grupowych z dziećmi i młodzieżą pobudzających kreatywność, świadomość wartości itp.;przeprowadzanie konsultacji dla lekarzy medycyny oraz innych specjalistów medycyny niekonwencjonalnych;prowadzenie działalności profilaktycznej; promowanie zdrowego stylu życia w mediach;doskonalenie swojej wiedzy i umiejętności. prowadzenie zajęć i warsztatów terapeutycznych z dziećmi i młodzieżą z wykorzystaniem plastyki, muzyki, dramy, stymulowania zmysłów, bajkoterapii itp.;kierowanie placówką terapii naturalnych;kształcenie osób wykonujących inne zawody medyczne i paramedyczne;udział w różnych formach kształcenia ustawicznego;prowadzenie prac badawczych w dziedzinie naturoterapii oraz publikowanie ich wyników."
323010,"Osteopata Zajmuje się leczeniem dysfunkcji i schorzeń narządu ruchu za pomocą własnych rąk wykonując techniki rozluźniające oraz stymulujące tkanki miękkie, nerwy i stawy oraz wszystkie układy; usuwa napięcia w obrębie tkanki łącznej; poprawia krążenie i oddychanie oraz przepływ informacji w układzie nerwowym, wzmacnia siły obronne organizmu i przyspiesza proces regeneracji organizmu. rozpoznawanie dysfunkcji, ustalanie obszarów zakłóconych w układzie kranialnym (przepływ płynu mózgowo-rdzeniowego);określanie zakłóceń rytmu kranialnego w obrębie miednicy przepony otworu piersiowego górnego i kości czaszki;przeprowadzanie szczegółowego wywiadu dotyczącego stanu zdrowia pacjenta;wspomaganie, kontrola i pobudzanie procesów gojenia i naprawy tkanek;dobór metod terapeutycznych uwzględniających warunki współdziałania z terapią medyczną;stosowanie terapii czaszkowo-krzyżowej (osteopatia kranialna) polegającej na bardzo delikatnej manipulacji i uciskaniu w obrębie czaszki, miednicy, przepony, klatki piersiowej i kości krzyżowej w celu rozluźnienia struktur łączno-tkankowych, których napięcie może przysporzyć wiele kłopotów zdrowotnych;wykonywanie zabiegów profilaktycznych i wspomagających powrót do zdrowia;poprawienia mobilności tkanki łącznej w całym organizmie;przywracanie właściwej funkcji wszystkim układom organizmu - za pomocą własnych rąk;wykonywanie technik rozluźniających oraz stymulujących tkanki miękkie, nerwy i stawy, układ oddechowy, krwionośny, limfatyczny, hormonalny, trawienny oraz moczowo-płciowy do właściwego funkcjonowania;informowanie klienta o wskazaniach i przeciwwskazaniach terapii;podawanie zaleceń i spodziewanych efektów leczenia;w przypadkach szczególnych konsultowanie się z lekarzem lub innymi specjalistami;prowadzenie ewidencji klientów oraz kartotek indywidualnych;przestrzeganie zasad bhp oraz wskazań i przeciwwskazań do wykonywania zabiegów osteopatycznych. przygotowywanie za pomocą technik osteopatycznych organizmu do stosowania innych rodzajów naturalnego leczenia;przygotowywanie za pomocą technik osteopatycznych kobiet do porodu;przygotowywanie za pomocą technik osteopatycznych organizmu pacjenta do fizjoterapii;stosowanie technik osteopatii kranialnej osobom po udarach i wypadkach;stosowanie technik osteopatii kranialnej u dzieci z uszkodzeniami mózgu.prowadzenie działalności dydaktycznej w przypadku posiadania odpowiedniego przygotowania pedagogicznego."
323011,"Refleksolog Wykonuje zabiegi terapeutyczne polegające na oddziaływaniu kciukiem i palcami na refleksy (punkty) znajdujące się na stopach, rękach i dłoniach oraz twarzy i głowie, odpowiadające poszczególnym gruczołom, organom i częściom ciała, w celu aktywizacji sił obronnych organizmu i poprawy jego funkcjonowania. - przeprowadzanie rozmowy z klientem (pacjentem) w celu uzyskania informacji na temat jego samopoczucia i dręczących go dolegliwości oraz wyjaśnianie klientowi istoty i celu zabiegów; - wykonywanie zabiegów refleksologii stóp techniką „chodzenia” w odpowiedni sposób kciukiem i palcami po całej powierzchni stopy, mających na celu wyciszenie organów i układów nadaktywnych oraz pobudzenie organów i układów „uśpionych”, a przez to doprowadzenie organizmu do równowagi wewnętrznej (homeostazy), usprawnienie cyrkulacji krwi i limfy, likwidację bólu, usunięcie toksyn blokujących kanały energetyczne itp.;"
323012,"Zielarz-fitoterapeuta Pozyskuje, przechowuje i sprzedaje zioła, wyroby zielarskie, kosmetyczne oraz suplementy diety; we współpracy z farmaceutami i lekarzami poszukuje i poznaje nowe właściwości roślin leczniczych; określa dawkowanie sporządzanych z nich preparatów, działania niepożądane oraz ich interakcje z lekami syntetycznymi; doradza i stosuje w celach terapeutycznych zioła stosowane w medycynie niekonwencjonalnej (naturalnej); podejmuje terapie alternatywne."
323013,"Arteterapeuta Wykorzystuje proces tworzenia artystycznego do leczenia lęków, depresji, nerwic uzależnień, problemów w relacjach rodzinnych, traumatycznych przeżyć i chorób w szpitalach, sanatoriach, instytucjach edukacyjnych oraz w prywatnej praktyce terapeutycznej; pomaga dzieciom i dorosłym rozwiązywać problemy i konflikty z zastosowaniem sztuk plastycznych, biblioterapii, filmoterapii, teatroterapii i choreoterapii; łączy sztukę i wiedzę o procesie twórczym z psychoterapią."
323014,"Podolog Wykonuje zabiegi pielęgnacyjne w obrębie kończyn dolnych; rozpoznaje zmiany patologiczne i pielęgnuje stopy osób w podeszłym wieku, chorych na cukrzycę oraz innych osób wymagających takiej opieki; wykorzystuje sprzęt specjalistyczny; dba o standard wykonywanych zabiegów; współpracuje z lekarzami specjalistami oraz ośrodkami odbiorców usług podologicznych."
323090,Pozostali praktykujący niekonwencjonalne lub komplementarne metody terapii Opis w opracowaniu Opis w opracowaniu
324001,"Laborant weterynaryjny Wykonuje, pod nadzorem kierownika pracowni laboratorium weterynaryjnego, badania analityczne tkanek i płynów ustrojowych zwierząt oraz środków spożywczych i produktów pochodzenia zwierzęcego na potrzeby diagnostyczne oraz nadzoru sanitarno-weterynaryjnego, z wykorzystaniem sprzętu i aparatury laboratoryjnej oraz odczynników. przyjmowanie i rejestrowanie materiałów do badań;"
324002,"Technik weterynarii Pomaga lekarzowi weterynarii w zapobieganiu i zwalczaniu chorób zwierząt, kontroli stanu zdrowotnego i higienicznego zwierząt; wykonuje zabiegi sanitarno-weterynaryjne oraz zabiegi unasieniania zwierząt. określanie prawidłowej i nieprawidłowej budowy oraz czynności organizmów zwierzęcych;"
324090,Pozostali technicy weterynarii Opis w opracowaniu Opis w opracowaniu
325101,Asystentka stomatologiczna Pomaga lekarzowi stomatologowi w działalności leczniczej w gabinecie stomatologicznym i poradni stomatologicznej. opieka nad stanem higienicznym poradni i gabinetów stomatologicznych oraz ich wyposażeniem;
325102,"Higienistka stomatologiczna Pod nadzorem lekarza prowadzi działalność higieniczno-profilaktyczną i w zakresie stomatologicznej oświaty zdrowotnej w poradniach stomatologicznych, gabinetach higieny szkolnej, poradniach dla kobiet i dzieci, ośrodkach zdrowia itp. organizowanie i nadzorowanie, na zlecenie lekarza stomatologa, akcji profilaktyki fluorowej próchnicy zębów (w żłobkach, przedszkolach i szkołach), uczestniczenie w profilaktyce ortodontycznej; uczestniczenie w badaniach profilaktycznych i epidemiologicznych, prowadzonych przez zespół stomatologiczny;"
325190,Pozostali asystenci dentystyczni Opis w opracowaniu Opis w opracowaniu
325201,Terapeuta środowiskowy
325290,Pozostali środowiskowi pracownicy ochrony zdrowia Opis w opracowaniu Opis w opracowaniu
325301,"Optyk okularowy Wykonuje pomiary wad wzroku za pomocą przyrządów oftalmicznych, dobiera okulary korekcyjne i inne pomoce wzrokowe, dokonuje napraw i konserwacji wszystkich typów okularów. dokonywanie pomiarów oftalmicznych za pomocą stereometru, oftalomometru, frontofokometru, kasety okulistycznej, tablic testowych itp. oraz przeprowadzanie badań komputerowych wzroku;"
325302,"Technik optyk Montuje i naprawia elementy układów optycznych (np. obiektywy, wizjery, lornetki, mikroskopy); wykonuje i naprawia pomoce wzrokowe (okulary, szkła kontaktowe); określa wady wzroku i sposoby ich korekcji; udziela instruktarzu 
i porad w zakresie doboru, używania, konserwowania okularów, soczewek kontaktowych i innych pomocy wzrokowych."
325390,Pozostali optycy okularowi Opis w opracowaniu Opis w opracowaniu
325401,"Technik fizjoterapii Wykonuje zabiegi z zakresu kinezyterapii, fizykoterapii, balneoterapii i masażu leczniczego, w celu zahamowania i likwidacji procesu chorobowego, kompensacji lub restytucji ubytków czynnościowych organizmu albo adaptacji ustroju do nowych warunków w wypadku utraty części ciała bądź jej uszkodzenia. diagnozowanie funkcjonalne układu ruchu, układu krążenia i układu oddechowego pacjenta;"
325402,"Technik masażysta Świadczy usługi w zakresie masażu; wykonuje masaże medyczne, sportowe, kosmetyczne i profilaktyczne; prowadzi działalność profilaktyczną, popularyzującą zachowania prozdrowotne."
325501,Edukator ekologiczny
325502,"Inspektor bezpieczeństwa i higieny pracy Przygotowuje i przedkłada kierownikowi zakładu pracy analizy dotyczące bhp w zakładzie oraz propozycje usunięcia występujących zagrożeń; bada przyczyny wypadków w pracy i wnioskuje o ich usunięcie; prowadzi rejestr dokumentów dotyczących wypadków przy pracy i chorób zawodowych; wstrzymuje pracę maszyn i urządzeń w razie zagrożenia życia i zdrowia pracowników; odsuwa od pracy osoby dla których praca na określonym stanowisku jest wzbroniona; bierze udział w opracowywaniu planów modernizacji zakładu; współpracuje ze wszystkimi komórkami zakładowymi w zakresie spraw bhp, popularyzuje na terenie zakładu pracy zagadnienia bhp, oraz prowadzi szkolenia wstępne nowo przyjętych pracowników. przeprowadzanie kontroli stanu bhp w zakładzie pod względem przestrzegania zasad i przepisów bhp; sporządzanie okresowych analiz stanu bhp w zakładzie wraz z wnioskami dotyczącymi porawy tego stanu;"
325503,"Inspektor ochrony radiologicznej Sprawuje wewnętrzny nadzór nad przestrzeganiem wymagań bezpieczeństwa jądrowego i ochrony radiologicznej w jednostce organizacyjnej, prowadzącej działalność wymagającą zezwolenia Prezesa Państwowej Agencji Atomistycznej lub ministra właściwego do spraw zdrowia. nadzór nad przestrzeganiem prowadzenia działalności według technologicznych instrukcji pracy oraz prowadzenie dokumentacji dotyczącej bezpieczeństwa jądrowego i ochrony radiologicznej, w tym pracowników i innych osób przebywających w jednostce w warunkach narażenia;"
325504,"Inspektor ochrony środowiska Kontroluje realizację ustaw, uchwał i innych przepisów dotyczących ochrony środowiska i dziedzin pokrewnych;. wykonuje zadania z zakresu utrzymania ładu środowiska. kontrola podmiotów gospodarczych w zakresie przestrzegania przez te podmioty ochrony środowiska;"
325505,Instruktor higieny Sprawuje funkcje kontrolne i doradcze w zakresie higieny i ochrony środowiska bytowania człowieka oraz środowiska naturalnego. rozpoznawanie potrzeb zdrowotnych środowiska;
325506,Kontroler higieny mięsa Wykonuje czynności pomocnicze w zakresie badania zwierząt rzeźnych i mięsa pod nadzorem lekarza weterynarii; pełni rolę asystenta lekarza weterynarii. przygotowywanie zwierząt do uboju: sprawdzanie stopnia zmęczenia i pobudzenia zwierząt oraz ewentualnych objawów choroby;
325507,"Strażnik ochrony przyrody / środowiska Monitoruje działania mające wpływ na środowisko przyrodnicze; identyfikuje 
i ocenia istniejące i potencjalne zagrożenia środowiska; zgłasza nieprawidłowości i łamanie przepisów odpowiednim władzom; prowadzi edukację przyrodniczą; współpracuje z władzami lokalnymi oraz społecznością lokalną w celu podejmowania działań prewencyjnych i edukacyjnych w obszarze ochrony przyrody, wartości kulturowych, historycznych i etnograficznych."
