"class","desc"
"243303","Job Konsultant Medyczny  Obsługa klienta Farmacja / Medycyna,Usługi profesjonalne,Farmacja / Medycyna specjalista (Mid / Regular) promowanie preparatów firmy wśród lekarzy POZ oraz specjalistów Kardiologów i Diabetologów, skuteczne realizowanie strategii marketingowej, budowanie relacji z lekarzami i farmaceutami, realizowanie założonych celów umowa o pracę posiadasz wyższe wykształcenie, masz doświadczenie poparte sukcesami w pracy na podobnym stanowisku, potrafisz samodzielnie zorganizować swoją pracę, chcesz się rozwijać oraz i doskonalić swoje umiejętności, łatwo nawiązujesz kontakty oraz cechuje Cię wysoka kultura osobista, masz prawo jazdy kat. B"
"243303","Konsultant Medyczny  Obsługa klienta Usługi profesjonalne specjalista (Mid / Regular) promowanie preparatów firmy wśród lekarzy POZ oraz specjalistów Kardiologów, skuteczne realizowanie strategii marketingowej, budowanie relacji z lekarzami i farmaceutami, realizowanie założonych celów umowa o pracę posiadasz wyższe wykształcenie, masz doświadczenie poparte sukcesami w pracy na podobnym stanowisku, potrafisz samodzielnie zorganizować swoją pracę, chcesz się rozwijać oraz i doskonalić swoje umiejętności, łatwo nawiązujesz kontakty oraz cechuje Cię wysoka kultura osobista, masz prawo jazdy kat. B"
"214102","Inżynier Procesu Mieszanek Gumowych Badania i rozwój Chemia przemysłowa,Optymalizacja procesu produkcji,Zarządzanie produkcją specjalista (Mid / Regular) Opracowywanie, modyfikowanie i rozwój receptur mieszanek gumowych, Bieżąca kontrola wyników badań podstawowych i pełnych mieszanek gumowych, Analiza przyczyn odchyleń uzyskanych parametrów, Wdrażanie zmian oraz korekt wyników mieszanek niezgodnych, Aktualizacja dokumentacji technologicznej obejmującej surowce używane do produkcji mieszanek gumowych (karty toksykologiczne, listy surowców, zamienników), Bieżąca kontrola wyników badań zwalniających surowce do produkcji, Optymalizacja parametrów mieszanek gumowych pozwalająca na optymalizowanie procesu produkcyjnego wyrobów gotowych, Prowadzenie pełnej dokumentacji wykonanej pracy oraz sporządzanie kwartalnych sprawozdań z realizacji planów umowa o pracę Wykształcenie wyższe, mile widziany kierunek chemiczny, Min. 3 lata doświadczenia na podobnym stanowisku, Dobra znajomości języka angielskiego, Dokładność, terminowość, konsekwencja w działaniu, Umiejętność planowania, Samodzielność, rzetelność, odporność na stres, Kreatywność i łatwość nawiązywania kontaktów z ludźmi"
"311605","Specjalista ds. dokumentacji wdrożeniowej Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Zapewnienie jakości specjalista (Mid / Regular) ocena receptur kosmetyków (analiza właściwości fizyko-chemicznych i toksykologicznych kosmetyków, analiza raportów z badań) pod względem prawnym, ścisła współpraca z Safety Assessorem, przygotowanie dokumentów do opracowania oceny bezpieczeństwa, tworzenie i kontrola dokumentacji kosmetyku w tym rejestracja zgłoszeń w CPNP, śledzenie ustawodawstwa i konsultacje w zakresie prawa kosmetycznego, weryfikacja etykiet dla kosmetyków, zgodnie z obowiązującym prawem, tworzenie opisów funkcjonalności produktu kosmetycznego, ścisła współpraca i bieżąca komunikacja z działem R&D umowa o pracę bezwzględnie wykształcenie wyższe kierunkowe: chemiczne, farmaceutyczne, mikrobiologiczne toksykologiczne lub pokrewne - warunek konieczny, bezwzględnie doświadczenie w pracy z dokumentacją produktową - warunek konieczny, znajomość wymogów prawnych dla przemysłu kosmetycznego, chemicznego, dokładność, odpowiedzialność, sumienność, obowiązkowość i terminowość, samodzielność w działaniu, umiejętność pracy w zespole, znajomość języka angielskiego"
"134205","Pielęgniarka/ Pielęgniarz Oddziałowa/-y Ośrodka Tlenoterapii Hiperbarycznej Obsługa klienta Farmacja / Medycyna,Inne,Lekarze / Opieka medyczna specjalista (Mid / Regular) Wybrany kandydat będzie odpowiedzialny za :, Organizację pracy lekarzy, pielęgniarek i operatorów komory hiperbarycznej,, Nadzór organizacyjny i merytoryczny nad wyżej wymienionymi zespołami, , dbałość o przestrzeganie terminów lekarskich badań kontrolnych: lekarzy, pielęgniarek oraz operatorów komory hiperbarycznej, prowadzenie rejestru uwag na temat stanu samopoczucia lekarzy i atendentów, , Przestrzeganie terminów przeglądów urządzeń medycznych,, Współpraca z Działem Obsługi Pacjenta przy rejestracji i planowaniu pacjentów, , sporządzanie zapotrzebowania na leki, środki opatrunkowe, drobny sprzęt medyczny, itp. oraz (po konsultacji z dyrektorem) dokonywanie zamówienia. , Dbanie o stały zestaw leków na tacach przeciwwstrząsowych. Dbanie o przestrzeganie dat przydatności do użytku leków i środków medycznych. , Przeprowadzanie dezynfekcji narzędzi i instrumentów medycznych wraz z dokumentacją zgodnie z obowiązującymi przepisami w tym zakresie. , Nadzorowanie prawidłowego przebiegu czynności sterylizacyjnych wykonywanych przez personel medyczny. Dokonywanie czynności nadzoru nad prawidłowym prowadzeniem dokumentacji w tym zakresie zgodnie z obowiązującymi przepisami., Nadzorowanie przestrzegania zasad czystości, reżimu sanitarnego oraz bezpieczeństwa. Odpowiedzialność  za kontrole SANEPID. , Nadzorowanie pracy zespołu sprzątającego., Zamawianie (po konsultacji z dyrektorem) środków czystości., Rozwiązywanie na bieżąco problemów wynikających z nadzwyczajnych sytuacji wymagających podjęcia natychmiastowych decyzji. , W ramach umowy zlecenia pielęgniarka oddziałowa ma obowiązek świadczenia w ciągu miesiąca minimum czterokrotną obsługę pacjentów podczas zabiegu sprężenia.  umowa o pracę, umowa zlecenie Od kandydatów oczekujemy :, Wykształcenia wyższego – licencjat/mgr pielęgniarstwa., Specjalizacja z anestezjologii i intensywnej terapii/ ratownictwa medycznego lub z toksykologii., Mile widziane doświadczenie na stanowisku oddziałowa/ oddziałowy., Samodzielności w identyfikowaniu i rozwiązywaniu problemów., Umiejętności szybkiego uczenia się., Mile widziany kurs z zakresu terapii hiperbarycznej."
"132102","Pełnomocnik Zarządu ds. Zintegrowanego Systemu Zarządzania - Safety Assessor Kontrola jakości Zarządzanie jakością,Zapewnienie jakości specjalista (Mid / Regular) Głównym celem stanowiska jest zapewnienie skuteczności Systemów Zarządzania Jakością ISO 22716, 9001, GHP, HACCP oraz Ocena Bezpieczeństwa kosmetyków., Nadzór i kontrola nad systemami (ISO 22716, 9001, GHP, HACCP), Nadzór i kontrola nad dokumentacją (ISO 22716, 9001, GHP, HACCP), Przeprowadzanie regularnych audytów wewnętrznych , Szkolenie pracowników w zakresie systemowym oraz nadzór i kontrola nad pracownikami w zakresie ISO 22716, 9001, GHP, HACCP , Administrowanie i tworzenie dokumentacji systemowej, Przygotowywanie i przeprowadzanie szkoleń pracowników w zakresie Zarządzania Jakością, Nadzór, szkolenie i kontrola nad pracownikami Kontroli Jakości produkcji kosmetycznej, Proponowanie metod poprawy funkcjonowania Systemów Zarządzania Jakością, Ocena bezpieczeństwa kosmetyków umowa o pracę, kontrakt B2B Doskonała znajomość przepisów prawa dotyczących kosmetyków, Dogłębna znajomość systemów ISO 22716, 9001, GHP, HACCP, Wykształcenie wyższe w dziedzinie farmacji, toksykologii, medycyny lub innej zbliżonej dyscypliny lub kurs uznawany za równorzędny (Safety Assessor)"
"311605","Specjalista ds. naukowych i legislacyjnych Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Specjaliści specjalista (Mid / Regular) Śledzenie zmian legislacyjnych i bieżące informowanie o nadchodzących zmianach, Kontrola nowych wdrożeń pod kątem zgodności z przepisami prawa, Analiza nowych surowców pod kątem bezpieczeństwa dla człowieka i środowiska, Aktualizacja dokumentacji surowców, Przeprowadzenie certyfikacji produktów do nowych projektów, Współpraca z Działem Exportu w zakresie rejestrowania produktów na rynkach spoza UE, Kontakt i wyjaśnianie spraw z jednostkami kontrolującymi i certyfikującymi, Przygotowywanie stanowisk organizacji dla klientów i konsumentów dotyczących bezpieczeństwa produktów, stosowanych surowców, legislacji umowa o pracę Wykształcenie wyższe z kierunku Chemia, Biotechnologia lub pokrewne, Wiedza z zakresu toksykologii, Znajomość prawa polskiego i europejskiego w zakresie regulacji wprowadzania na rynek kosmetyków, Znajomość chemii surowców kosmetycznych oraz ich wpływu na skórę, Umiejętność pracy pod presją czasu, Znajomość języka angielskiego, Biegła obsługa pakietu Microsoft Office"
"211301","Product Safety Associate Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Inne specjalista (Mid / Regular) integracja danych, migracja danych do innych systemów, kontakt z dostawcami, wprowadzanie danych w systemie SAP EHS, przygotowywanie raportów i formularzy, wsparcie zespołu w bieżących zadaniach umowa o pracę tymczasową wykształcenie wyższe w zakresie chemii, biologii, toksykologii, farmakologii lub pokrewnych, bardzo dobra znajomość języka angielskiego w mowie i piśmie (B2 lub C1), znajomość pakietu MS Office oraz umiejętność analizy danych"
"211301","Specjalista inżynieryjno-techniczny/badawczo-techniczny Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Zapewnienie jakości specjalista (Mid / Regular) Przeprowadzanie analiz fizykochemicznych i chemicznych wody oraz peloidów metodami spektroskopowymi oraz chromatograficznymi (w zależności od profilu wykształcenia), Opracowywanie, walidacja i wdrażanie nowych metod analitycznych w laboratorium, Opracowywanie i prowadzenie dokumentacji w laboratorium, Sprawdzanie i nadzór nad wyposażeniem oraz wzorcami/materiałami odniesienia, Udział w badaniach i pracach dotyczących oceny i kwalifikacji naturalnych wód mineralnych, źródlanych, stołowych oraz opiniowania naturalnych surowców leczniczych, Udział w pracach dotyczących oceny ryzyka i analiz środowiskowych zagrożeń zdrowia, w szczególności związanych z jakością wody przeznaczonej do spożycia przez ludzi, Współpraca z przedstawicielami organów administracji państwowej i samorządowej, klientami zewnętrznymi w zakresie wykonywanych badań oraz ekspertyz  i opinii, Ocena higieniczna wyrobów w procesie atestacji i wydawanie świadectw potwierdzających właściwości lecznicze surowców leczniczych, Udział w pracach związanych z aplikacją wyników badań naukowych oraz upowszechnianiem osiągnięć nauki, Prowadzenie działalności edukacyjnej i szkoleniowej w zakresie zagadnień związanych z bezpieczeństwem zdrowotnym środowiska umowa o pracę Wykształcenie wyższe II stopnia: chemia, zdrowie publiczne lub pokrewne (farmacja, zdrowie środowiskowe, lekarski), Podstawowa znajomość zagadnień toksykologicznych w szczególności dotyczących oceny narażenia człowieka na związki chemiczne/substancje obecne w wodzie przeznaczonej do spożycia przez ludzi, Podstawowa znajomość obowiązujących aktów prawnych dotyczących lecznictwa uzdrowiskowego, badań uzdrowiskowych surowców leczniczych, naturalnych wód mineralnych, wód źródlanych i wód stołowych, Rzetelność i samodzielność w wykonywaniu obowiązków, dobra organizacja pracy, Umiejętność pracy w zespole, Biegła znajomość języka angielskiego na poziomie min. B2 (konieczność śledzenia fachowej literatury oraz możliwość udziału w grupach roboczych KE), Obsługa pakietu MS Office"
"229908","Specjalista ds. substancji i mieszanin niebezpiecznych Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Zapewnienie jakości specjalista (Mid / Regular) Przygotowanie zawiadomień zgodnych z przepisami i opracowanie dokumentów informujących o zagrożeniach, aby zapewnić zgodność z przepisami dotyczącymi chemikaliami, Niezależne zbieranie informacji dotyczących istniejących i powstających przepisów dotyczących chemikaliów oraz analizowanie ich zastosowania w przedsiębiorstwach przemysłowych, spożywczych i paszowych, Przegląd surowców, półproduktów i produktów chemicznych, biochemicznych i toksykologicznych w celu oceny ryzyka i zapewnienia zgodności, Przegląd toksykologii fizykochemicznej, środowiskowej, zdrowia zwierząt i ludzi w celu wsparcia globalnej klasyfikacji substancji, Współpraca z innymi regulacyjnymi organami lub zarządcami ds. produktów w celu koordynowania wymagań dotyczących informowania o zagrożeniach, Samodzielne rozwiązywanie umiarkowanie złożonych problemów przy minimalnym nadzorze, przy jednoczesnym delegowaniu bardziej złożonych problemów odpowiednim pracownikom umowa o pracę Licencjat z chemii, biologii lub toksykologii, lub równoważne doświadczenie, Doświadczenie w uzyskiwaniu informacji o poziomie substancji w zakresie toksykologii, ekotoksykologii, wartości granicznych narażenia zawodowego, badań in vivo i in vitro oraz innych danych dot. klasyfikacji zagrożeń z baz danych agencji regulacyjnych, Doświadczenie w monitorowaniu przepisów przy użyciu takich narzędzi danych naukowych jak: chemical watch, 3E Insight for Chemicals, Scifinder®, QSAR, Biegła znajomość jęz. angielskiego – międzynarodowe środowisko pracy, Min. 2 lata doświadczenia na podobnym stanowisku"
"214109","Starszy Specjalista ds. Zapewnienia Jakości Badania i rozwój Farmaceutyka / Biotechnologia,Zarządzanie jakością,Zapewnienie jakości starszy specjalista (Senior) Nadzorowaniem  procesów jakościowymi w zakresie kwalifikacji obiektów, urządzeń i systemów oraz  walidacji procesu i czyszczenia., Monitorowaniem  regulacji prawnych z zakresu cGxP walidacji, technologii wywarzania oraz postępu naukowo - technicznego  w zakresie wytwarzania produktów leczniczych, środków spożywczych, materiałów medycznych ,kosmetyków., Opiniowaniem  zmian w zakresie walidacji, kwalifikacji, Q3D, Specyfikacji wymagań użytkownika., Udziałem w testach kwalifikacyjnych i walidacyjnych ( SIA, DQ,  FAT, SAT, IQ, OQ, PQ), Interpretacją i oceną raportów toksykologicznych, Współpracą z podmiotami zewnętrznymi w zakresie opracowywania i wdrożenia walidacji optymalnej , zgodnej z aktualnymi przepisami, wytycznymi i trendami w zakresie GMP., Prowadzeniem komunikacji z klientami w zakresie zagadnień jakościowych, Tworzeniem i zarządzaniem dokumentacją walidacyjną , kwalifikacyjną i Q3D, Udziałem i koordynowaniem działań wyjaśniających w rozwiązywaniu problemów dotyczących wytwarzania i  magazynowaniem produktów leczniczych, kosmetyków, wyrobów medycznych i suplementów diety, Reprezentowaniem firmy podczas inspekcji i audytów korporacyjnych oraz klienckich- prezentuje dokumentację systemową umowa o pracę Masz  wykształcenie wyższe kierunkowe (biologia, chemia, biotechnologia, farmacja lub pokrewne), Posiadasz doświadczenie zawodowe w firmie farmaceutycznej w dziale zapewnienia jakości, w zakresie realizacji procesów walidacyjnych i kwalifikacyjnych, kontroli jakości , R&D lub produkcji, Znasz prawo farmaceutyczne, Dobrą Praktykę Dystrybucyjną oraz Dobrą Praktykę Wytwarzania w zakresie wytwarzania produktów leczniczych niesterylnych, Potrafisz interpretować i wdrażać przepisy prawa do organizacji firmy, Znasz technologie wytwarzania produktów farmaceutycznych, Nie są Ci obce systemy zarządzania jakością, Bardzo dobrze  komunikujesz się w języku angielskim ( znasz słownictwo specjalistyczne);, Jesteś komunikatywny/a i bierzesz odpowiedzialność za podejmowane decyzje"
"211301","Product Safety Associate Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Inne młodszy specjalista (Junior) integracja danych, migracja danych do innych systemów, kontakt z dostawcami, wprowadzanie danych w systemie SAP EHS, przygotowywanie raportów i formularzy, wsparcie zespołu w bieżących zadaniach umowa o pracę tymczasową wykształcenia wyższego w zakresie chemii, biologii, toksykologii, farmakologii lub pokrewnych, bardzo dobrej znajomości języka angielskiego w mowie i piśmie (B2 lub C1), mile widziane doświadczenie na podobnym stanowisku lub staż/ praktyki, znajomości pakietu MS Office oraz umiejętności analizy danych, mile widziana znajomość globalnych przepisów dotyczących bezpieczeństwa chemicznego"
"214109","Starszy Specjalista ds. Zapewnienia Jakości Badania i rozwój Farmaceutyka / Biotechnologia,Zarządzanie jakością,Zapewnienie jakości starszy specjalista (Senior) Nadzorowanie  procesów jakościowymi w zakresie kwalifikacji obiektów, urządzeń i systemów oraz  walidacji procesu i czyszczenia., Monitorowanie  regulacji prawnych z zakresu cGxP walidacji, technologii wywarzania oraz postępu naukowo - technicznego  w zakresie wytwarzania produktów leczniczych, środków spożywczych, materiałów medycznych ,kosmetyków., Opiniowanie  zmian w zakresie walidacji, kwalifikacji, Q3D, Specyfikacji wymagań użytkownika., Udział w testach kwalifikacyjnych i walidacyjnych ( SIA, DQ,  FAT, SAT, IQ, OQ, PQ), Interpretacja i ocena raportów toksykologicznych, Współpraca z podmiotami zewnętrznymi w zakresie opracowywania i wdrożenia walidacji optymalnej , zgodnej z aktualnymi przepisami, wytycznymi i trendami w zakresie GMP., Prowadzenie komunikacji z klientami w zakresie zagadnień jakościowych, Tworzenie i zarządzanie dokumentacją walidacyjną , kwalifikacyjną i Q3D, Udział i koordynacja działań wyjaśniających w rozwiązywaniu problemów dotyczących wytwarzania i  magazynowaniem produktów leczniczych, kosmetyków, wyrobów medycznych i suplementów diety, Reprezentowanie firmy podczas inspekcji i audytów korporacyjnych oraz klienckich- prezentuje dokumentację systemową umowa o pracę Masz  wykształcenie wyższe kierunkowe (biologia, chemia, biotechnologia, farmacja lub pokrewne), Posiadasz doświadczenie zawodowe w firmie farmaceutycznej w dziale zapewnienia jakości, w zakresie realizacji procesów walidacyjnych i kwalifikacyjnych, kontroli jakości , R&D lub produkcji, Znasz prawo farmaceutyczne, Dobrą Praktykę Dystrybucyjną oraz Dobrą Praktykę Wytwarzania w zakresie wytwarzania produktów leczniczych niesterylnych, Potrafisz interpretować i wdrażać przepisy prawa do organizacji firmy, Znasz technologie wytwarzania produktów farmaceutycznych, Nie są Ci obce systemy zarządzania jakością, Bardzo dobrze  komunikujesz się w języku angielskim ( znasz słownictwo specjalistyczne);, Jesteś komunikatywny/a i bierzesz odpowiedzialność za podejmowane decyzje"
"211301","Młodszy Specjalista/ Młodsza Specjalistka ds. Rejestracji API Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Zapewnienie jakości młodszy specjalista (Junior) Poprawne opracowywanie dokumentacji rejestracyjnej aktywnych substancji farmaceutycznych Spółki na potrzeby rejestracji w oparciu o aktualne przepisy i wytyczne międzynarodowe w tej dziedzinie;, Prowadzenie procesów rejestracyjnych API zgodnie ze strategią firmy;, Terminowe uzupełnianie baz danych i archiwizację dokumentacji. umowa o pracę Wykształcenie wyższe chemiczne;, Mile widziane doświadczenie w dziedzinie rejestracji aktywnych substancji farmaceutycznych;, Dobra znajomość aktualnych przepisów i wytycznych międzynarodowych zakresie rejestracji API;, Znajomość syntezy chemicznej, chemii analitycznej, toksykologii, Znajomość wymagań GMP;, Bardzo dobra znajomość języka angielskiego pozwalająca na swobodną komunikację i czytanie dokumentacji;, Znajomość obsługi komputera z zakresu Ms Office;, Kreatywność i samodzielność w działaniu;, Umiejętność efektywnej komunikacji i współpracy z ludźmi."
"324002","Asystent ds. klinicznych  Administracja biurowa Stanowiska asystenckie,Wsparcie administracyjne,Farmaceutyka / Biotechnologia asystent Wyszukiwanie oraz gromadzenie literatury fachowej, związanej między innymi z farmakologią, toksykologią, badaniami klinicznymi, związanej z projektem, Pomoc w koordynacji wszystkich działań związanych z przygotowywaniem dokumentacji klinicznej w procesie rejestracji, Pomoc w procesie opracowywania optymalnej strategii procesu rejestracji, Podtrzymywanie dokumentacji zgodnie z procedurami  i wymogami regulacyjnymi, Pomoc w procesach przetwarzania danych administracyjnych, w tym zbierania danych, przegląd, śledzenie i weryfikacja danych klinicznych/nieklinicznych, Doradztwo kliniczne w fazie opracowywania produktu oraz wsparcie w aspektach klinicznych w kontaktach z organami rejestrowymi oraz wewnątrz Spółki umowa o pracę Wykształcenie weterynaryjne lub pokrewne, Doświadczenie kliniczne będzie dodatkowym atutem, Umiejętności analitycznego myślenia, Umiejętność pracy w zespole oraz zdolność samodzielnej organizacji powierzonych zadań, Odpowiedzialność, rzetelność oraz zaangażowanie w realizowane projekty, Chęć stałego pogłębiania wiedzy w obszarze zagadnień rejestracyjnych (przepisy prawa oraz wytyczne), Komunikatywna znajomość angielskiego, Znajomość MS Office"
"229908","Specjalista ds. substancji i mieszanin niebezpiecznych Badania i rozwój Chemia przemysłowa,Farmaceutyka / Biotechnologia,Zapewnienie jakości specjalista (Mid / Regular), starszy specjalista (Senior) Przygotowanie zawiadomień zgodnych z przepisami i opracowanie dokumentów informujących o zagrożeniach, aby zapewnić zgodność z przepisami dotyczącymi chemikaliami, Niezależne zbieranie informacji dotyczących istniejących i powstających przepisów dotyczących chemikaliów oraz analizowanie ich zastosowania w przedsiębiorstwach przemysłowych, spożywczych i paszowych, Przegląd surowców, półproduktów i produktów chemicznych, biochemicznych i toksykologicznych w celu oceny ryzyka i zapewnienia zgodności, Przegląd toksykologii fizykochemicznej, środowiskowej, zdrowia zwierząt i ludzi w celu wsparcia globalnej klasyfikacji substancji, Współpraca z innymi regulacyjnymi organami lub zarządcami ds. produktów w celu koordynowania wymagań dotyczących informowania o zagrożeniach, Samodzielne rozwiązywanie umiarkowanie złożonych problemów przy minimalnym nadzorze, przy jednoczesnym delegowaniu bardziej złożonych problemów odpowiednim pracownikom umowa o pracę Licencjat z chemii, biologii lub toksykologii, lub równoważne doświadczenie, Doświadczenie w uzyskiwaniu informacji o poziomie substancji w zakresie toksykologii, ekotoksykologii, wartości granicznych narażenia zawodowego, badań in vivo i in vitro oraz innych danych dot. klasyfikacji zagrożeń z baz danych agencji regulacyjnych, Doświadczenie w monitorowaniu przepisów przy użyciu takich narzędzi danych naukowych jak: chemical watch, 3E Insight for Chemicals, Scifinder®, QSAR, Biegła znajomość jęz. angielskiego – międzynarodowe środowisko pracy, Min. 2 lata doświadczenia na podobnym stanowisku"
"334101","Płatne Praktyki w dziale Administracji Administracja biurowa Sekretariat / Recepcja,Stanowiska asystenckie,Wsparcie administracyjne praktykant / stażysta Nauczysz się obsługi recepcji biura, w tym przyjmowania oraz wysyłania korespondencji, Organizacji spotkań służbowych oraz obsługi spotkań organizowanych w biurze, Przygotowywania pism administracyjnych i prezentacji, Współpracy z partnerami zewnętrznymi (dostawcy, instytucje, urzędy itp.), Dbania o estetyczny wygląd i porządek w biurze i salach konferencyjnych, Dbania o zaopatrzenie w artykuły biurowe oddziałów w regionie CEE umowa zlecenie Masz status studenta studiów lub absolwenta studiów wyższych, Jesteś dyspozycyjna/ dyspozycyjny na ⅓ etatu, Znasz język angielski w stopniu komunikatywnym (min. B1), Znasz Google (mail, kalendarz, gdok) lub pakietu MS Office, Masz wysoko rozwinięte umiejętności komunikacyjne oraz wysoką kultura osobista, Posiadasz umiejętność samodzielnej organizacji czasu i stanowiska pracy, Masz już pierwsze doświadczenie w pracy biurowej oraz zasad etyki biznesu :)"
"122102","Business Development Manager – usługi doradcze w logistyce Łańcuch dostaw Logistyka / Optymalizacja,Magazynowanie,Usługi profesjonalne dyrektor budowa i realizacja strategii sprzedażowej firmy;, aktywny networking – uczestnictwo w konferencjach, forach i targach;, rozwój sprzedaży usług doradczych i osiąganie zakładanych wyników;, w perspektywie – budowanie i zarządzanie Zespołem;, współtworzenie naszych produktów doradczych opartych o technologię. kontrakt B2B min. 5letnie doświadczenie na adekwatnym lub pokrewnym stanowisku w obszarze aktywnej sprzedaży w branży logistycznej i transportowej;, posiadanie zbudowanej sieci kontaktów biznesowych w obszarze logistyki;, umiejętność budowania oferty wartości dla Klienta na każdym etapie współpracy;, śledzenie trendów rynkowych w branży logistycznej i umiejętność szybkiego reagowania na zmianę;, naturalna umiejętność budowania silnych relacji z klientami i interesariuszami zewnętrznymi;, znajomość języka angielskiego umożliwiającą swobodną komunikację biznesową;, czynne prawo jazdy kat. B;, kreatywność i orientacja na cel, znajomość etyki biznesu w warunkach silnej konkurencji."
"334101","Recepcjonista / Recepcjonistka  Administracja biurowa Sekretariat / Recepcja,Wsparcie administracyjne,Zarządzanie biurem i administracją młodszy specjalista (Junior) Obsługa recepcji biura, w tym przyjmowanie oraz wysyłanie korespondencji, Organizacja spotkań służbowych oraz obsługa spotkań organizowanych w biurze, Przygotowywanie pism administracyjnych i prezentacji, Współpraca z partnerami zewnętrznymi (dostawcy, instytucje, urzędy itp.), Dbanie o estetyczny wygląd i porządek w biurze i salach konferencyjnych, Dbanie o zaopatrzenie w artykuły biurowe oddziałów w regionie CEE umowa o pracę Student studiów zaocznych lub absolwent studiów wyższych, Znajomość języka angielskiego w stopniu komunikatywnym (min. B1), Znajomość Google (mail, kalendarz, gdok) lub pakietu MS Office, Wysoko rozwinięte umiejętności komunikacyjne oraz wysoka kultura osobista, Umiejętność organizacji czasu i stanowiska pracy, Mile widziane pierwsze doświadczenie w pracy biurowej oraz znajomość zasad etyki biznesu"
"334304","Młodszy Specjalista w zespole Wsparcia Zarządu Administracja biurowa Sekretariat / Recepcja,Wsparcie administracyjne,Zarządzanie biurem i administracją asystent, młodszy specjalista (Junior) zapewnienie sprawnego funkcjonowania zespołu wsparcia zarządu, w tym wsparcie w procesie przygotowywania posiedzeń organów Spółki i ich protokołowania,, wsparcie w procesie zarządzenia dokumentacją Spółki jak np. uchwały, procedury, instrukcje,, administracyjne wsparcie przełożonego w codziennych zadaniach,, nadzór nad pełnomocnictwami udzielanymi w Spółce,, bieżąca realizacja oraz koordynacja obiegu dokumentów,, dbałość o prawidłowy przebieg informacji pomiędzy komórką organizacyjną, z pozostałymi jednostkami organizacyjnymi w Spółce,, kontakt z klientami Spółki,, przygotowywanie zestawień, raportów, analiz, prezentacji,, bieżące monitorowanie stanu realizacji zadań zleconych przez przełożonego,, proponowanie usprawnień i optymalizacji w zakresie pracy własnej i współpracujących komórek organizacyjnych. umowa o pracę wykształcenie min. wyższe licencjackie,, rok doświadczenia na podobnym stanowisku,, umiejętność tworzenia dokumentacji formalnej,, umiejętność zarządzania informacjami,, dobra znajomość MS Office,, znajomość języka angielskiego na poziomie B1,, komunikatywność,, dyspozycyjność,, wysoka kultura osobista, znajomość zasad etyki biznesu,, umiejętność pracy w zespole,, praca pod dużą presją czasu."
"524990","Asystentka Działu Sprzedaży i Marketingu Administracja biurowa Stanowiska asystenckie,Wprowadzanie / Przetwarzanie danych,Wsparcie administracyjne asystent Współpraca i wsparcie pracowników terenowych oraz biurowych działu Sprzedaży i Marketingu w zakresie umożliwiającym im wykonywanie ich codziennych obowiązków w pracy z klientami, Tworzenie, koordynacja i kontrola poprawności dokumentacji pracowników działu, Bieżąca współpraca z pozostałymi działami w firmie (Medyczny, Personalny, Finansów, Etyki Biznesu), Współpraca z agencjami: badań, reklamowymi, turystycznymi, biurem tłumaczeń i magazynem centralnym, Organizacja spotkań cyklicznych, działowych firmy: logistyka, koordynacja agendy, przebiegu spotkania, rozliczanie kosztów we współpracy z działem księgowości, stała współpraca z firmą wspierającą oraz innymi podmiotami zewnętrznymi, Obsługa systemu Veeva - Planowanie aktywności sponsoringowych / aktywności podczas konferencji np. wykłady, kontrola poprawności załączonych dokumentów, Obsługa systemu K2 - Tworzenie PO do wydarzeń i aktywności w dziale, Prowadzenie zestawień zbiorczych dotyczących realizowanych aktywności - przeprowadzone wykłady, sponsoringi, Rozliczanie wydatków i podróży służbowych, Zbieranie ofert od potencjalnych dostawców (przesyłanie zapytań ofertowych, negocjowanie cen) umowa o pracę Minimum roczne doświadczenie na podobnym stanowisku, Mile widziane doświadczenie w branży farmaceutycznej, Umiejętność obsługi pakietu Office (Power Point, Word, Excel), Umiejętności analityczne, Wysoki poziom zaangażowania i motywacji, Komunikatywność i serdeczność, Nastawienie na rozwój i uczenie się nowych zagadnień, Znajomości języka angielskiego na poziomie komunikatywnym"
"332203","New Business Manager Obsługa klienta Marketing / Reklama / Media,Marketing / Reklama / Media,Usługi profesjonalne specjalista (Mid / Regular) Opis stanowiska:, , , 	Rozbudowa portfela klientów agencji, 	Utrzymywanie relacji z Klientami na jak najwyższym poziomie ( kontakt bezpośredni, mailowy oraz telefoniczny ), 	Wykorzystywanie nowych technologii w tym rozwiązań online w celu nawiązywania nowych kontaktów biznesowych, ,  umowa o pracę, kontrakt B2B, umowa agencyjna Wymagania:, , , 	Wysokie zdolności interpersonalne oraz umiejętności sprzedażowe poparte sukcesami, 	Doskonała umiejętność komunikacyjna oraz organizacji czasu pracy, 	Znajomość zasad etyki biznesu, 	Determinacja przy realizacji założonych celów, 	Znajomość rynku eventowego , , , Szukamy osoby zorganizowanej i lubiącej kontakt z Klientem.,"
