;id_unit;job_title;kod_zawodu1;kod_zawodu2;kod_zawodu3;job_description
;779279;Inżynier Budowy;214202;214202;214202;Twój zakres obowiązkówwsparcie i współpraca z Kierownikiem Projektu i Kierownikiem Budowy,poszukiwanie wykonawców na poszczególne zakresy robót i dostawców materiałów,sporządzanie umów wykonawczych oraz zamówień materiałów, sprawdzanie postępów zgodnie z harmonogramem robót,nadzór nad jakością wykonywanych robót w oparciu o dokumentacje techniczną i harmonogram,przygotowanie raportów z postępu robót,prowadzenie rejestru umów, zleceń, archiwizacja dokumentów itp.,zarządzanie obiegiem dokumentów. Nasze wymaganiawykształcenie wyższe techniczne lub ostatni rok studiów,umiejętność czytania dokumentacji technicznej,znajomość specyfiki robót budowlanych i instalacyjnych,samodzielność, odpowiedzialność, zdecydowanie i efektywność w działaniu. To oferujemyciekawą pracę w jednej z najdynamiczniej rozwijających się firm sektora budownictwa biurowego,pracę stacjonarną w biurze,duże i zróżnicowane możliwości rozwoju zawodowego,konkurencyjne wynagrodzenie i niezbędne narzędzia pracy,pakiet benefitów pracowniczych,wsparcie ze strony pozostałych współpracowników,karta Multisport dla pracownika i jego rodziny,pakiet medyczny dla pracownika i jego rodziny,paczki świąteczne,udział w szkoleniach i konferencjach związanych z wykonywaną pracą,darmowa nauka języków,imprezy firmowe,wyjazdy integracyjne,pyszna kawa,atrakcyjne i komfortowe biura.
;1388500;SPRZĄTACZKA;911207;911207;911207;Kto szuka: Centralna Baza Ofert Pracy Stanowisko: SPRZĄTACZKA Lokalizacja: Olsztyn warmińsko-mazurskie Opis stanowiska podany przez pracodawcę: Numer oferty: StPr/21/1445Obowiązki:Zamiatanie, mycie klatek schodowychGodziny pracy -7-15Wymagania:Wymagania konieczne:Wykształcenie:brak lub niepełne podstawowe, brakMiejsce pracy: 10-900 Olsztyn, powiat: m. Olsztyn, woj: warmińsko-mazurskieRodzaj umowy: Umowa o pracę na okres próbnyWymagane dokumenty: -Sposób aplikowania: bezpośrednio do pracodawcyKliknij przycisk Aplikuj, aby poznać szczegóły oferty Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;133399;Praca dla spawaczy MIG / MAG;721204;721204;721204;Kto szuka: Jobway Stanowisko: Praca dla spawaczy MIG / MAG
;206872;PRACOWNIK OGÓLNOBUDOWLANY;711104;711104;711104;Opis ogłoszenia Zakres obowiązków: MIEJSCE WYKONYWANIA PRACY: DĘBICA I OKOLICE Zmianowość:jedna zmiana Data rozpoczęcia pracy:03.09.2021 Wynagrodzenie brutto:od 18,3 PLN System wynagrodzenia:Czasowy ze stawką godzinową Zawód:pomocniczy robotnik budowlany Praca tymczasowa:NIE Wymiar etatu:1.0 Liczba godzin w tygodniu:40.0 Wymagania konieczne:Wykształcenie:zasadnicze zawodowe, inne
;417578;Doradca ds. nieruchomości;244001;333404;333404;Twój zakres obowiązkówKompleksowa obsługa transakcjiPozyskiwanie nowych ofertDokonywanie prezentacjiUtrzymywanie długotrwałych relacji z klientamiWspółpraca z zespołem oraz innymi oddziałami Nasze wymaganiaZainteresowanie rynkiem nieruchomościKomunikatywnośćWysoka kultura osobista oraz zdolności interpersonalneUmiejętność pracy w zespoleSamodyscyplina i dobra organizacja czasu pracyMile widziana znajomość języków obcychGotowość do założenia działalności gospodarczejPrawo jazdy kat. B To oferujemyCiekawą pracę pełną wyzwańWysokie wynagrodzenie prowizyjneNarzędzia pracy (CRM, aparat, telefon komórkowy, itp.)Nowoczesne zaplecze informatyczneDostęp do bazy ofertSzkolenia wewnętrzne oraz zewnętrzneMożliwość awansuSamochód służbowy dla najlepszych
;781397;Asystent Projektanta Konstrukcji;214290;214202;214290;Twój zakres obowiązkówOpis stanowiska:Asystent projektanta konstrukcjiZakres obowiązków:Wykonywanie dokumentacji projektowej w środowisku BIM - Advance Steel, Tekla, AllplanWykonywanie obliczeń statyczno-wytrzymałościowychUstalenia z zamawiającym projektWspółpraca z członkami zespołu projektowego Nasze wymaganiaWymagania:Znajomość przynajmniej jednego z programów:- Advance Steel- Tekla - Allplanna poziomie pozwalającym na samodzielne wykonanie rysunków warsztatowych.Wykształcenie wyższe w kierunku Inżynieria LądowaUmiejętność pracy w zespoleZaangażowanie i odpowiedzialność przy sporządzaniu dokumentacji projektowej To oferujemyOferujemy:Atrakcyjne zarobkiStabilne zatrudnienieElastyczne godziny pracyMożliwość podnoszenia kwalifikacji zawodowych poprzez pracę przy złożonych i ciekawych inwestycjachPrzyjazna atmosfera pracySzkolenia i pomoc w zakresie programów 3D. O nasFirma OLIMA Projekt rozpoczęła swoją działalność jako konstrukcyjne biuro projektowe w 2008r. Dziś jesteśmy zespołem inżynierów z kilkunastoletnim doświadczeniem w projektowaniu wszelkich konstrukcji budowlanych. Ponad 15 lat doświadczenia w branży oraz ponad kilkaset projektów, przy realizacji których uczestniczyliśmy – początkowo jako asystenci projektanta a docelowo jako samodzielni projektanci – pozwala nam stawić czoło każdemu zadaniu. Im ono jest trudniejsze i wymagające, tym bardziej motywuje nas do działania i szukania optymalnego rozwiązania. Mamy w swoim dorobku zarówno te małe obiekty o prostej konstrukcji, jak i te duże o wysokim stopniu skomplikowania. Projektujemy konstrukcje z drewna, stali czy żelbetu, a niejednokrotnie w układzie mieszanym.
;705706;Spedytor Lotniczy;333105;333105;333105;Kto szuka: ROHLIG SUUS Logistics SA Stanowisko: Spedytor Lotniczy Lokalizacja: łódzkie Opis stanowiska podany przez pracodawcę: Zadania: Zapewnienie profesjonalnej obsługi klientów firmy poprzez przyjmowanie i sprawną realizację zleceń dotyczących przesyłek lotniczych w eksporcie i w imporcie, Utrzymywanie i rozwój współpracy z podwykonawcami firmy, Realizacja założeń budżetowych, Budowanie długofalowej współpracy z podwykonawcami, optymalizacja kosztów, Dbanie o wysoką jakość usług transportowych oferowanych Klientom. Wymagania stawiane pracownikowi: Oczekiwania: Minimum 2-letnie doświadczenie w spedycji lotniczej, Znajomość rynku transportowego oraz zagadnień związanych z frachtem lotniczym, Bardzo dobra znajomość języka angielskiego, Biegła obsługa programu MS Excel, Bardzo dobra organizacja pracy własnej. Firma oferuje: Korzyści dla Ciebie: Koleżeńska, partnerska atmosfera w pracy Opieka medyczna, ubezpieczenie na życie, karta sportowa Umowa o pracę Szeroka baza szkoleń Dofinansowanie do wypoczynku i do nauki języka angielskiego Realne perspektywy awansu np. poprzez udział w rekrutacjach wewnętrznych Możliwość dodatkowego wynagrodzenia w przypadku polecenia do pracy znajomych Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;336472;NAUCZYCIEL JĘZYKA ANGIELSKIEGO;233008;233008;233008;Kto szuka: Centralna Baza Ofert Pracy Stanowisko: NAUCZYCIEL JĘZYKA ANGIELSKIEGO Lokalizacja: Rzepin lubuskie Opis stanowiska podany przez pracodawcę: Numer oferty: StPr/21/0328Obowiązki:prowadzenie lekcjijęzyka angielskiego w szkole podstawowej i liceum ogólnokształcacym,Wymagania:Wymagania konieczne:Umiejętności i uprawnienia:Przygotowanie pedagogiczneWykształcenie:wyższe (w tym licencjat), brak, kierunek: anglistykaMiejsce pracy: WOJSKA POLSKIEGO 28 i 30, 69-110 Rzepin, powiat: słubicki, woj: lubuskieRodzaj umowy: Umowa o pracę na czas określonyWymagane dokumenty: .Sposób aplikowania: bezpośrednio do pracodawcyKliknij przycisk Aplikuj, aby poznać szczegóły oferty Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;706997;operator CNC - atrakcyjna praca we Francji;722308;722308;722308;Kto szuka: Jobway Stanowisko: operator CNC - atrakcyjna praca we Francji Lokalizacja: region Bretagne zagranica Opis stanowiska podany przez pracodawcę: Dla naszego klienta - renomowanej firmy we Francji - poszukujemy operatorów CNC Umowa francuska (Zatrudnienie w oparciu o francuską umowę o pracę ze wszystkimi świadczeniami (świadczenia zdrowotne, rodzinne i emerytalne) Projekt długoterminowy Zadania: • Praca na warsztacie • Gięcie metalu za pomocą maszyny / obsluga maszyny CNC • Praca przy zachowaniu wszystkich norm bezpieczeństwa • Kontrolowanie I monitorowanie sprzętu • Praca w ekipie Ofertujemy : • Stabilne zatrudnienie w renomowanej firmie • Atrakcyjne wynagrodzenie w oparciu o francuską umowe o prace - 2300 euro netto/ miesiac za gwarantowane godziny • Bezpłatne w pełni wyposażone zakwaterowanie • Internet na zakwaterowaniu • karta Vital - zapewnienie darmowej opieki medycznej oraz ubezpieczenia • pomoc przy organizacji wyjazdu oraz na miejscu • zapewnione ubrania robocze Wymagania stawiane pracownikowi: Wymagania : • Doświadzcenie przy ww pracach ( nie jest wymagane duże doświadczenie - możliwość przyuczenia) • Przestrzeganie zasad bezpieczeństwa Dodatkowym atutem będzie możliwość wyjazdu własnym samochodem Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;556120;Instruktor sportu;342201;342201;342201;Powiatowy Urząd Pracy w Drawsku Pomorskim Instruktor sportu Miejsce pracy: Oleszno Numer: StPr/21/0585 OBOWIĄZKI: Prowadzenie zajęć z wychowania fizycznego, prowadzenie bieżącej ewidencji sprzętu sportowego, zapewnienie właściwej eksploatacji sprzętu sportowego. WARUNKI PRACY: Wymagania konieczne:Wykształcenie: wyższe (w tym licencjat), brak, kierunek: wychowanie fizyczneWymagania inne:prezentowanie ćwiczeń sportowych, przeprowadzanie zajęć z atletyki terenowej, wychowanie fizyczne, doświadczenie zawodowe -nauczyciel wychowania fizycznego Miejsce pracy:OlesznoRodzaj umowy:Umowa o pracę na okres próbnyWynagrodzenie brutto:od 3 400 PLN KONTAKT: Sposób aplikowania:za pośrednictwem urzęduAdres:Starogrodzka 9, 78-500 Drawsko Pomorskie, powiat: drawski, woj: zachodniopomorskieDane kontaktowe:Powiatowy Urząd Pracy w Drawsku PomorskimMarta Książekm.ksiazek@pupdrawsko.pl943636728Sposób kontaktu:za pośrednictwem urzęduWymagane dokumenty:skierowania Źródło oferty pracy: Powiatowy Urząd Pracy w Drawsku Pomorskim
;1166129;Magazynier na umowę zlecenie;933304;933304;432103;Opis ogłoszenia Manpower (Agencja zatrudnienia nr 412) to globalna firma o ponad 70-letnim doświadczeniu, działająca w 82 krajach. Na polskim rynku jesteśmy od 2001 roku i obecnie posiadamy prawie 35 oddziałów w całym kraju. Naszym celem jest otwieranie przed kandydatami nowych możliwości, pomoc w znalezieniu pracy odpowiadającej ich kwalifikacjom i doświadczeniu. Skontaktuj się z nami - to nic nie kosztuje, możesz za to zyskać profesjonalne doradztwo i wymarzoną pracę! Dla jednego z naszych klientów poszukujemy osoby na stanowisko:Magazynier na umowę zlecenieOferujemy: Pracę na umowę zlecenie do końca roku 27zł brutto/h - około 5400zł brutto miesięcznie! Darmowy transport pracowniczy na terenie Łodzi Atrakcyjne wynagrodzenie podstawowe plus wysokie premie Dofinansowanie posiłków- obiady za 1 zł Od Kandydatów wymagamy: Dyspozycyjności do pracy w systemie zmianowym Możliwości podjęcia pracy od połowy września Na to stanowisko nie oczekujemy doświadczenia ani uprawnień!Zadania na stanowisku to: Ręczna kompletacja zamówień (od małego po średni gabaryt) Kontrola jakości wydawanego towaru Praca ze skanerem Aplikuj, napisz sms o treści Zlecenie lub zadzwoń pod numer +48... pokaż numer - postaramy się odpowiedzieć na wszystkie Twoje pytania dotyczące oferty. Nr ref: MAG/097/PTOMiejsce pracy: Łódź, WidzewOferta dotyczy pracy tymczasowej
;23310;SPRZEDAWCA;522301;522301;522301;Wykształcenie: średnie ogólnokształcące, brakInne wymagania: Wymagane doświadczenie zawodowe. Wynagrodzenie brutto: od 2 800 PLNSystem wynagrodzenia: Czasowy ze stawką miesięczną
;831144;MAGISTER FARMACJI - GRUDZIĄDZ;228203;228101;228203;MAGISTER FARMACJI - GRUDZIĄDZ - Grudziądz , kujawsko-pomorskie od Praca.farmacja.pl MAGISTER FARMACJI - GRUDZIĄDZ Miejsce pracy: Grudziądz Zatrudnimy Magistra Farmacji do apteki Dr. Max w Grudziądzu. Serdecznie zapraszamy do zapoznania się z naszą ofertą. Osoby zainteresowane tą propozycją prosimy o przesłanie CV za pomocą formularza dostępnego na stronie. Skontaktujemy się i chętnie odpowiemy na wszelkie pytania. Nasza oferta: stabilna praca w sieci będącej liderem branży wynagrodzenie z tytułu umowy o pracę uzupełniane systemem premiowym, prywatna opieka lekarska – LuxMed szkolenia zawodowe i personalne dodatki świąteczne oraz urlopowe karta Multisport atrakcyjne warunki ubezpieczenia grupowego Zakres zadań: obsługa pacjentów na najwyższym poziomie sprzedaż leków oraz wykonywanie leków recepturowych i aptecznych prawidłowe przyjmowanie i realizowanie recept zamawianie towaru monitorowanie stanów w magazynie aptecznym przestrzeganie standardów sieci Dr. Max Nasze wymagania: wykształcenie farmaceutyczne umiejętność pracy w zespole uprzejmość, komunikatywność i łatwość w nawiązywaniu kontaktów zaangażowanie w pracę otwartość, profesjonalizm mile widziana znajomość programu KAMSOFT Prosimy o aplikowanie poprzez przycisk znajdujący się po prawej stronie ogłoszenia. Zatrudnimy Magistra Farmacji do apteki Dr. Max w Grudziądzu. Serdecznie zapraszamy do zapoznania się z naszą ofertą. Osoby zainteresowane tą propozycją prosimy o przesłanie CV za pomocą formularza dostępnego na stronie. Skontaktujemy się i chętnie odpowiemy na wszelkie pytania. Nasza oferta: stabilna praca w sieci będącej liderem branży wynagrodzenie z tytułu umowy o pracę uzupełniane systemem premiowym, prywatna opieka lekarska – LuxMed szkolenia zawodowe i personalne dodatki świąteczne oraz urlopowe karta Multisport atrakcyjne warunki ubezpieczenia grupowego Zakres zadań: obsługa pacjentów na najwyższym poziomie sprzedaż leków oraz wykonywanie leków recepturowych i aptecznych prawidłowe przyjmowanie i realizowanie recept zamawianie towaru monitorowanie stanów w magazynie aptecznym przestrzeganie standardów sieci Dr. Max Nasze wymagania: wykształcenie farmaceutyczne umiejętność pracy w zespole uprzejmość, komunikatywność i łatwość w nawiązywaniu kontaktów zaangażowanie w pracę otwartość, profesjonalizm mile widziana znajomość programu KAMSOFT
;1138277;Senior Java Developer - Team Leader;251401;251401;251401;Technologie, których używamyWymaganeJavaSpring FrameworkSpring BootEJBGITSVNMavenSpring Data JPAHibernateJUnitDockerSoapUIRESTSQLOracleJiraMile widzianeJavaFxKafkaActiveMQAngularSystem operacyjny Twój zakres obowiązkówUdział w projektowaniu oraz planowaniuTworzenie oraz rozwój oprogramowania i systemów opartych na JavaDbanie o wysoką jakość kodu zgodnie z zasadami Clean CodeWspółpraca z architektami, analitykami i deweloperamiWspółdecydowanie o tym jak zespół planuje swoją pracęDbałość o wydajność i bezpieczeństwo wdrażanych rozwiązańKierowanie zespołem programistów Nasze wymaganiaKwalifikacje i doświadczenie wymagane na tym stanowisku:• wykształcenie wyższe, preferowane informatyczne• minimum 4 letnie doświadczenie zawodowe związane z programowaniem w Java• znajomość Java 7 i 11, Spring framework, Spring Boot, EJB, GIT, SVN, Maven, Spring Data JPA, Hibernate, JUnit, docker• znajomość WebServices (SOAP i REST)• dobra znajomość SQL oraz bazy danych Oracle• umiejętność projektowania wysokodostępnych i niezawodnych aplikacji• znajomość nowych trendów i technologii IT• znajomość procesów wytwórczych oprogramowania• znajomość narzędzi JIRAWymagane cechy i predyspozycje:• zaangażowanie• dyspozycyjność• rzetelność• zaangażowanie w realizacji powierzonych zadań• umiejętność pracy w grupieChcielibyśmy, abyś wniosła/wniósł do zespołu:• Wiedzę dziedzinową z zakresu programowania oraz projektowania rozwiązań informatycznych• Kompetencje wynikające z co najmniej 2-3 letniego doświadczenia w roli developera rozwiązań w technologii Java EE 8 lub wyższej i obejmującego zagadnienia opisane powyżej• Kompetencje wynikające z budowania usług REST oraz konsumpcji usług sieciowych SOAP• Doświadczenie w pracy z systemami działającymi w środowisku klastrowym• Chęć konstruktywnego rozwiązywania napotykanych problemów projektowychMile widzianeZnajomość javaFXZnajomość apache Kafka, ActiveMQZnajomość kubernetesaDoświadczenie w frameworku AngularUmiejętność pracy w zespole Tak organizujemy naszą pracęTak pracujemywewnątrz organizacji To oferujemyStabilne zatrudnienie w ramach umowy o pracę lub umowę B2B (samozatrudnienie)Realizację dużych i skomplikowanych projektów również w ramach grupy kapitałowej WASKO, której jesteśmy częściąPracę w oparciu o zwinne metodyki wytwarzania rozwiązańBędziemy wspierać Twój rozwój zawodowy poprzez pakiet szkoleń, współpracę z naszymi EkspertamiBędziesz miał realny wpływ na realizowane projektyZapewniamy atrakcyjne i nowoczesne narzędzia pracyDajemy Ci możliwość działu w innowacyjnych i prestiżowych projektach medycznychZadbamy o Twoje zdrowie poprzez dofinansowanie między innymi do prywatnej opieki medycznej (Medicover) oraz karnetów sportowych (OK System)Posiadamy grupową ofertę ubezpieczeniową na życieZapewniamy przyjazną atmosferę pracy oraz możliwość pracy zdalnej Z kim będziesz pracować?Z doświadczonymi architektami oraz analitykami biznesowymi w obszarze rozwiązań medycznych oraz szeroko rozumianej ochrony zdrowiaZ właścicielami koncepcji biznesowych, którzy będą chcieli uzyskać od Ciebie potwierdzenie lub zaprzeczenie ich koncepcjiZ front developerami aplikacji webowych oraz mobilnych wykorzystujących głównie framework AngularZ backend developerami wykorzystującymi Spring/Spring Boot, Spring Security, MyBatis, RSQL, RabbitMQ, WebSeckets do implementacji wysokowydajnych rozproszonych rozwiązańZ developerami rozwiązań analitycznych (platforma SAS) wykorzystującymi zaprojektowane przez Ciebie modele danych do bardziej przekrojowych analizZ testerami, którzy będą chcieli sprawdzić na ile bezpieczne oraz wydaje są Twoje rozwiązaniaZe wszystkimi powyżej w ramach zespołów SCRUM realizujących własne projekty rozwojowe organizacji jak również projekty zlecone przez klienta zewnętrznego
;608328;Inspektor – Projektant/ Audytor w Dziale Inspekcji Technicznych;242204;242204;242204;Twój zakres obowiązkówwykonywanie oceny zgodności w zakresie dyrektyw PED oraz SPVD w jednostce notyfikowanej Nasze wymaganiawykształcenie wyższe techniczne – kierunkowe obejmujące zagadnienia projektowania urządzeń ciśnieniowych (zbiorniki, rurociągi, kotły)znajomość i zrozumienie zasadniczych wymagań Dyrektyw: 2014/68/UE i 2014/29/UE norm z nimi zharmonizowanych oraz innych standardów, przepisów wdrażających oraz znajomość wymagań dotyczących ocen z nich wynikającychznajomość metod określania naprężeń, jak np. metoda elementów skończonych, pomiar naprężeń i odkształceń, znajomość koncepcji oceny naprężeń zmiennychznajomość technik spawalniczych i stosowanych materiałów, szczególnie w odniesieniu do konstrukcyjnego kształtowania urządzeń ciśnieniowychznajomość i praktyczna umiejętność stosowania programów wspomagających projektowanieposiadanie co najmniej 3 letniego doświadczenia zawodowego w projektowaniu urządzeń ciśnieniowychznajomość j. angielskiego lub j. niemieckiego na poziomie min. B2dokładność i terminowośćgotowość do częstych podróży służbowychkomunikatywność i umiejętność pracy w zespolesamodzielność i dobra organizacja pracy własnej To oferujemymożliwość rozwoju zawodowego oraz podnoszenia kwalifikacjiudział w szkoleniachstabilną pracę w renomowanej firmieodpowiedzialne i samodzielne stanowisko pracypakiet opieki zdrowotnej
;751104;Pomocniczy robotnik budowlany;931301;931301;931301;Powiatowy Urząd Pracy w Złotowie Pomocniczy robotnik budowlany Miejsce pracy: Złotów Numer: StPr/21/0656 OBOWIĄZKI: -noszenie cegieł i zaprawy murarskiej na budowie -wykonywanie prac pomocniczych przy wykonywaniu szlowań i rusztowań -mieszanie, wylewanie i rozpościeranie materiałów, takich jak: beton, gips i zaprawa muraska -kopanie i wypełnianie dołów i rowów przy użyciu narzędzi ręcznych -rozpościeranie piasku, ziemi, żwiru, i podobnych materiałów - ładowanie i rozładowywanie materiałow budowlanych, materiałów wydobytych oraz sprzętu i transportowanie ich w obrębie miejsc prowadzenia prac przy urzyciu taczek, nosiłek do ręcznego transportu cegieł i wózków ręcznych - wykonywanie prostych prac rozbiórkowych w tym usuwanie gruzu oraz czyszczenie starych cegieł uzyskiwanych z rozbiórki budynku -sprzątanie miejsc pracy i usuwanie różnych przeszkód i zatorów według otrzymanych instrukcji -posługiwanie się prostymi narzędziami ręcznymi takimi jak łopata, kilof, taczka itp. -przestrzeganie zasad ergonomii oraz przepisów bhp, ochrony ppoż. i ochrony środowiska wymaganych na stanowisku pracy - przygotowywanie zaprawy murarskiej WARUNKI PRACY: Wymagania konieczne:Wykształcenie: podstawowe, brak Miejsce pracy:ZłotówRodzaj umowy:Umowa o pracę na czas określonyWynagrodzenie brutto:od 2 800 PLN KONTAKT: Sposób aplikowania:za pośrednictwem urzęduAdres:Kolejowa 11, 77-400 Złotów, powiat: złotowski, woj: wielkopolskieDane kontaktowe:Powiatowy Urząd Pracy w ZłotowieIzabela Tomkei.tomke@zlotow.praca.gov.pl672171210Sposób kontaktu:za pośrednictwem urzęduWymagane dokumenty:skierowanie do pracy Źródło oferty pracy: Powiatowy Urząd Pracy w Złotowie
;339317;Pracownik inwentaryzacji;432102;432102;432102;Kto szuka: InterKadra Sp. z o.o. Stanowisko: Pracownik inwentaryzacji Lokalizacja: Rumia pomorskie Opis stanowiska podany przez pracodawcę: Do Twoich obowiązków będzie należało:liczenie towaru przy pomocy skanera, układanie towaru, drobne prace porządkowe. Oczekujemy:ukończonych 18 lat, dyspozycyjności w godzinach nocnych, chęci do pracy w nocy, dokładności. Mamy do zaoferowania:zatrudnienie na podstawie umowy zlecenia, obsługę administracyjną on-line (wszystkie formalności załatwisz bez wychodzenia z domu), możliwość pracy ze znajomymi, stawkę 22 zł brutto za godzinę, pracę dorywczą w dniach 04.10.21 Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;654256;Operator wózka widłowego z UDT;834401;834401;834401;Manpower (Agencja zatrudnienia nr 412) to globalna firma o ponad 70-letnim doświadczeniu, działająca w 82 krajach. Na polskim rynku jesteśmy od 2001 roku i obecnie posiadamy prawie 35 oddziałów w całym kraju. Naszym celem jest otwieranie przed kandydatami nowych możliwości, pomoc w znalezieniu pracy odpowiadającej ich kwalifikacjom i doświadczeniu. Skontaktuj się z nami - to nic nie kosztuje, możesz za to zyskać profesjonalne doradztwo i wymarzoną pracę!Dla jednego z naszych klientów poszukujemy osoby na stanowisko: Operator wózka widłowego z UDT Miejsce pracy: Kłodzko (dolnośląskie) | Numer ref. MAG/028/EBR/jobs.pl Miejsce pracy: Biskupice PodgórneOferta: Przejrzyste i stabilne warunki zatrudnienia - umowa bezpośrednio z firmą Stawka nawet 4700 zł brutto miesięcznie za 4 dni pracy w tyg. + dodatki za godziny nocne Sprawna rekrutacja i wsparcie konsultanta Manpower Ciekawa praca z możliwością zdobycia doświadczenia w renomowanej firmie w międzynarodowym zespole Dostęp do licznych szkoleń i realna ścieżka awansu Liczne benefity - rozbudowany pakiet socjalny, karta sportowa, opieka medyczna, owocowe wtorki, dofinansowanie nauki języka angielskiego Bezpłatny transport Wymagania: Uprawnienia operatora wózków widłowych wydane przez Urząd Dozoru Technicznego Zadania: Rozładunek samochodów dostawczych (towar na paletach) Transport komponentów do produkcji w obrębie magazynu Kontrola ilościowa i jakościowa przyjmowanego wyrobu Pozostałe prace magazynowo-produkcyjne
;792538;Partner Biznesowy - Agent Nieruchomości;244001;244001;244001;"Twój zakres obowiązkówwyszukiwanie terenów pod inwestycje fotowoltaiczne i wiatrowe;pomoc we wstępnej ocenie potencjalnych nieruchomości gruntowych pod realizację projektów m.in.: lokalizacja, aspekty środowiskowe, plany miejscowe i inne uwarunkowania;koordynacja procesu negocjacji związanych z zabezpieczeniem praw do nieruchomości, tj. zawarcia stosownej umowy dzierżawy; Nasze wymaganiaosoby lub firmy z doświadczeniem w branży nieruchomości, w tym biura pośrednictwa; ze zbudowaną siecią kontaktów wśród dużych właścicieli ziemskich;pragnące uzyskać dodatkowy dochód; To oferujemyatrakcyjne wynagrodzenie prowizyjne;zdobycie podstawowej wiedzy z zakresu OZE; O nasTundra Advisory Sp. z o. o jest obecna na rynku energetyki odnawialnej w Polsce od 2008 roku. Posiadamy unikalne doświadczenie we wszystkich fazach rozwoju projektów OZE zdobyte podczas realizacji farm wiatrowych o łącznej mocy 90MW. Świadczymy także usługi doradcze w zakresie inwestycji fotowoltaicznych oraz wiatrowych dla innych podmiotów, stosownie do indywidualnych potrzeb. Nasz zespół składa się z doświadczonych specjalistów działających od wielu lat w branży energii odnawialnej. Posiadamy duże doświadczenie w realizacji i zarządzaniu projektami OZE zarówno w Polsce jak i Hiszpanii."
;253567;Montażysta Mebli;821902;821902;821902;"Twój zakres obowiązkówMontaż mebli pokojowych oraz kuchennych w Salonie Agata;Prace pomocnicze związane z instalacją i montażem mebli;Prace przygotowawcze przy budowie ekspozycji. Nasze wymaganiaDokładność oraz skrupulatność;Zdolności manualne;Umiejętność pracy w zespole;Prawo jazdy kat. B.Mile widzianeDdoświadczenie w montażu mebli."
;969377;Pracownik Lady Mięsnej;522302;522302;522302;"Delikatesy Centrum to ogólnopolska sieć supermarketów, która od ponad 20 lat zaopatruje swoich klientów w podstawowe produkty spożywcze. Jesteśmy częścią Grupy Eurocash, największej polskiej firmy zajmującej się hurtową dystrybucją produktów FMCG. Realna szansa na rozwój, jasny podział obowiązków, dedykowane ścieżki szkoleniowe– to wszystko i jeszcze więcej dostaniesz u nas już od pierwszego dnia! Pracownik Lady Mięsnej Miejsce pracy: Sosnowiec ul. Bolesława Prusa Sprawdź co możemy Ci zaoferować! Umowę o pracę na pełny etat Zmianowy czas pracy Pakiet szkoleń zawodowych Realne możliwości rozwoju Paczki i bony okolicznościowe Ubezpieczenie grupowe, opieka medyczna, karty sportowe; Program stypendialny dla dzieci pracowników. Jesteś ciekawy/a, jak będzie wyglądała Twoja praca? Zadania, które na Ciebie czekają to: Profesjonalna obsługa Klienta zgodnie ze standardami firmy – to Twoje główne zadanie! Dbałość o stoisko mięsne – prawidłową ekspozycję, zatowarowanie, czystość i estetykę – lubimy gdy wszystko jest na swoim miejscu Systematyczna kontrola wyglądu sklepu i dbałość o zachowanie standardów sieci w powierzonym dziale i całym sklepie – aby nasi Klienci czuli się jak u siebie Udział w szkoleniach dedykowanych do stanowiska – Twój rozwój to dla nas podstawa! Dołącz do naszego zespołu, jeśli: Jesteś pełny/a energii i lubisz się uczyć Odpowiada Ci praca w systemie zmianowym Posiadasz aktualne badania sanitarno-epidemiologiczne lub jesteś gotowy do ich wyrobienia Łatwo nawiązujesz relacje i lubisz pracować w zespole Łączymy wiele perspektyw w jednym miejscu – pokaż nam swoją! Aplikuj! #BARDZO atrakcyjne benefity Pikniki rodzinne Pakiet szkoleń Karty przedpłacone Bezpłatna opieka medyczna Paczki świąteczne Grupowe ubezpieczenie Kolonie letnie dla dzieci Umowa o pracę"
